%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
17.39	20	20	102771	1.04	1.893	0	no rank	unclassified
82.61	95	0	7072	1	3.103e-07	1	no rank	root
81.74	94	0	6849	1	3.078e-07	131567	no rank	  cellular organisms
81.74	94	2	6818	1	4.482e-07	2	superkingdom	    Bacteria
60.87	70	0	3001	1.01	4.037e-07	1224	phylum	      Proteobacteria
60.87	70	0	2969	1.02	8.389e-07	1236	class	        Gammaproteobacteria
46.09	53	0	1707	1.01	1.737e-06	72274	order	          Pseudomonadales
46.09	53	0	1707	1.01	2.035e-06	135621	family	            Pseudomonadaceae
46.09	53	5	1702	1.01	2.068e-06	286	genus	              Pseudomonas
41.74	48	1	1211	1	7.721e-06	136843	species group	                Pseudomonas fluorescens group
40.87	47	2	1127	1	1.946e-05	294	species	                  Pseudomonas fluorescens
39.13	45	45	1097	1	0.000305	1008739728	sequence	                    LT907842.1 Pseudomonas fluorescens strain ATCC 13525 genome assembly, chromosome: I
14.78	17	0	1238	1.02	1.257e-06	91347	order	          Enterobacterales
14.78	17	6	1152	1.03	2.288e-06	543	family	            Enterobacteriaceae
6.957	8	1	119	1	2.086e-06	561	genus	              Escherichia
6.087	7	6	100	1	2.296e-06	562	species	                Escherichia coli
0.8696	1	1	3	1	0.0006546	1013773222	sequence	                  CP014492.1 Escherichia coli strain MVAST0167, complete genome
0.8696	1	0	7	1	1.122e-07	544	genus	              Citrobacter
0.8696	1	0	5	1	1.525e-06	67824	species	                Citrobacter farmeri
0.8696	1	1	5	1	1.526e-06	1000533120	sequence	                  CP022695.1 Citrobacter farmeri strain AUSMDU00008141, complete genome
0.8696	1	0	1	1	2.264e-08	590	genus	              Salmonella
0.8696	1	0	1	1	2.606e-08	28901	species	                Salmonella enterica
0.8696	1	0	1	1	5.167e-08	59201	subspecies	                  Salmonella enterica subsp. enterica
0.8696	1	0	1	1	8.964e-06	82689	no rank	                    Salmonella enterica subsp. enterica serovar Muenster
0.8696	1	0	1	1	3.276e-05	1124958	no rank	                      Salmonella enterica subsp. enterica serovar Muenster str. 0315
0.8696	1	1	1	1	4.913e-05	1008399119	sequence	                        CP019198.1 Salmonella enterica subsp. enterica serovar Muenster str. 0315 strain 315, complete genome
0.8696	1	1	1	1	1.138e-07	83654	genus	              Leclercia
19.13	22	0	3497	1	6.081e-07	1783272	no rank	      Terrabacteria group
18.26	21	0	3143	1	1.414e-06	1239	phylum	        Firmicutes
18.26	21	0	3143	1	2.054e-06	91061	class	          Bacilli
18.26	21	0	3143	1	2.934e-06	1385	order	            Bacillales
17.39	20	0	3133	1	6.36e-06	186817	family	              Bacillaceae
17.39	20	0	3133	1	0.0003845	45667	genus	                Halobacillus
17.39	20	19	3133	1	0.0007847	1570	species	                  Halobacillus halophilus
0.8696	1	0	22	1	0.004935	866895	no rank	                    Halobacillus halophilus DSM 2266
0.8696	1	1	22	1	0.01337	1012578416	sequence	                      HE717023.1 Halobacillus halophilus DSM 2266 complete genome
0.8696	1	0	4	1	3.573e-08	90964	family	              Staphylococcaceae
0.8696	1	0	4	1	4.012e-08	1279	genus	                Staphylococcus
0.8696	1	1	4	1	7.006e-07	1282	species	                  Staphylococcus epidermidis
0.8696	1	0	354	1	1.345e-07	201174	phylum	        Actinobacteria
0.8696	1	0	345	1	1.348e-07	1760	class	          Actinobacteria
0.8696	1	0	170	1	4.054e-07	85006	order	            Micrococcales
0.8696	1	0	140	1	9.072e-07	1268	family	              Micrococcaceae
0.8696	1	0	140	1	5.202e-05	1269	genus	                Micrococcus
0.8696	1	1	127	1	5.466e-05	1270	species	                  Micrococcus luteus
0.8696	1	0	4	1	7.643e-09	10239	superkingdom	  Viruses
0.8696	1	0	4	1	1.746e-08	35237	no rank	    dsDNA viruses, no RNA stage
0.8696	1	0	4	1	3.47e-08	28883	order	      Caudovirales
0.8696	1	0	4	1	9.064e-08	10699	family	        Siphoviridae
0.8696	1	0	4	1	1.147e-05	186765	genus	          Lambdavirus
0.8696	1	0	4	1	0.001126	37554	species	            Escherichia virus HK97
0.8696	1	1	4	1	0.001269	1013130591	sequence	              AF069529.1 Bacteriophage HK97, complete genome
