%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
2.57	25704	25704	25805592	1	475.2	0	no rank	unclassified
97.43	974287	1068	33482436	1.07	0.001469	1	no rank	root
97.32	973217	239	33390460	1.07	0.0015	131567	no rank	  cellular organisms
94.13	941339	5359	32299274	1.07	0.002123	2	superkingdom	    Bacteria
49.41	494099	476	17119226	1.05	0.002303	1224	phylum	      Proteobacteria
18.61	186128	375	6324578	1.06	0.001787	1236	class	        Gammaproteobacteria
6.621	66214	534	2158299	1.09	0.002191	91347	order	          Enterobacterales
3.935	39350	9045	1230799	1.09	0.002445	543	family	            Enterobacteriaceae
2.633	26326	330	791176	1.07	0.01268	544	genus	              Citrobacter
1.389	13892	255	415797	1.05	0.1009	67825	species	                Citrobacter rodentium
1.364	13637	12	406927	1.05	0.1007	637910	no rank	                  Citrobacter rodentium ICC168
1.352	13516	13516	402088	1.05	0.1002	1002769187	sequence	                    FN543502.1 Citrobacter rodentium ICC168, complete genome
0.0105	105	105	2822	1.05	0.1041	1001733089	sequence	                    FN543503.1 Citrobacter rodentium ICC168 plasmid pCROD1, complete sequence
0.0004	4	4	64	1.14	0.1749	1011223144	sequence	                    FN543504.1 Citrobacter rodentium ICC168 plasmid pCROD2, complete sequence
1.204	12041	9380	361800	1.03	0.06119	545	species	                Citrobacter koseri
0.2622	2622	0	41562	1.05	0.1011	290338	no rank	                  Citrobacter koseri ATCC BAA-895
0.2619	2619	2619	41530	1.05	0.1012	1004724287	sequence	                    CP000822.1 Citrobacter koseri ATCC BAA-895, complete genome
0.0003	3	3	32	1	0.06426	1000193941	sequence	                    CP000824.1 Citrobacter koseri ATCC BAA-895 plasmid pCKO2, complete sequence
0.0025	25	25	219	1	0.0003598	1003644888	sequence	                  LK931336.1 Citrobacter koseri genome assembly PRJEB6512_assembly_1, scaffold CONTIG000001
0.0014	14	14	199	1	0.0005006	1011600438	sequence	                  CP017665.1 Citrobacter koseri isolate 0123A_53_520, complete genome
0.0039	39	16	599	1	2.109e-05	1344959	species group	                Citrobacter freundii complex
0.0012	12	0	169	1	2.926e-05	67827	species	                  Citrobacter werkmanii
0.0009	9	9	131	1	3.603e-05	1011230184	sequence	                    CP023504.1 Citrobacter werkmanii strain FDAARGOS_364 chromosome, complete genome
0.0003	3	3	38	1	1.796e-05	1005158965	sequence	                    CP019986.1 Citrobacter werkmanii strain BF-6, complete genome
0.0006	6	3	124	1	1.33e-05	546	species	                  Citrobacter freundii
0.0002	2	2	27	1	8.482e-05	1013393548	sequence	                    CP016952.1 Citrobacter freundii strain SL151, complete genome
0.0001	1	0	48	1	2.209e-05	1333848	no rank	                    Citrobacter freundii CFNIH1
0.0001	1	1	48	1	2.209e-05	1000514510	sequence	                      CP007557.1 Citrobacter freundii CFNIH1, complete genome
0.0003	3	0	30	1	2.42e-05	2066049	species	                  Citrobacter freundii complex sp. CFNIH2
0.0003	3	3	30	1	2.42e-05	1005898480	sequence	                    CP025757.1 Citrobacter freundii complex sp. CFNIH2 chromosome, complete genome
0.0001	1	0	11	1	1.005e-05	57706	species	                  Citrobacter braakii
0.0001	1	1	11	1	1.438e-05	1010490031	sequence	                    CP022049.1 Citrobacter braakii strain FDAARGOS_290, complete genome
0.0001	1	0	5	1	5.797e-06	2077147	species	                  Citrobacter freundii complex sp. CFNIH3
0.0001	1	1	5	1	5.805e-06	1003632690	sequence	                    CP026235.1 Citrobacter freundii complex sp. CFNIH3 chromosome, complete genome
0.0012	12	0	148	1	2.9e-05	35703	species	                Citrobacter amalonaticus
0.0007	7	0	89	1	2.467e-05	1261127	no rank	                  Citrobacter amalonaticus Y19
0.0007	7	7	89	1	2.602e-05	1003677506	sequence	                    CP011132.1 Citrobacter amalonaticus Y19, complete genome
0.0004	4	4	38	1	3.961e-05	1012043962	sequence	                  CP014015.1 Citrobacter amalonaticus strain FDAARGOS_122, complete genome
0.0001	1	1	16	1	3.255e-05	1004388910	sequence	                  CP014070.2 Citrobacter amalonaticus strain FDAARGOS_165 chromosome, complete genome
0.0008	8	0	103	1	3.141e-05	67824	species	                Citrobacter farmeri
0.0008	8	8	103	1	3.144e-05	1000533120	sequence	                  CP022695.1 Citrobacter farmeri strain AUSMDU00008141, complete genome
0.0003	3	0	48	1	1.671e-05	1702170	species	                Citrobacter sp. FDAARGOS_156
0.0003	3	3	48	1	1.671e-05	1010723807	sequence	                  CP014030.1 Citrobacter sp. FDAARGOS_156, complete genome
0.0001	1	0	1	1	5.482e-05	134345	no rank	                environmental samples
0.0001	1	0	1	1	5.994e-05	200446	species	                  uncultured Citrobacter sp.
0.0001	1	1	1	1	0.01923	1012636781	sequence	                    KF120873.1 Uncultured Citrobacter sp. clone GPMKYIG02H8DH5 genomic sequence
0.2954	2954	118	41841	1.09	0.01937	620	genus	              Shigella
0.2751	2751	2514	38240	1.09	0.07297	622	species	                Shigella dysenteriae
0.0139	139	7	233	1.08	0.002688	754093	no rank	                  Shigella dysenteriae 1617
0.0129	129	129	213	1.09	0.002683	1008491101	sequence	                    CP006736.1 Shigella dysenteriae 1617, complete genome
0.0003	3	3	3	1	0.0005716	1011258692	sequence	                    CP006737.1 Shigella dysenteriae 1617 plasmid pSLG231, complete sequence
0.008	80	0	1099	1.03	0.106	300267	no rank	                  Shigella dysenteriae Sd197
