%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
9.153	45764	45764	1370800	4.24	25.24	0	no rank	unclassified
90.85	454236	162	14896632	2.06	0.0006537	1	no rank	root
90.81	454074	6	14858817	2.06	0.0006677	131567	no rank	  cellular organisms
90.8	453984	230	14858817	2.06	0.0009767	2	superkingdom	    Bacteria
80.66	403304	36	13647995	1.97	0.002373	1783272	no rank	      Terrabacteria group
52.11	260557	2	11335964	1.55	0.004309	201174	phylum	        Actinobacteria
52.11	260536	276	11335964	1.55	0.004431	1760	class	          Actinobacteria
47.17	235828	100	11121658	1.43	0.01709	85007	order	            Corynebacteriales
47.04	235187	0	11089818	1.43	0.07005	1653	family	              Corynebacteriaceae
47.04	235187	4516	11089818	1.43	0.07006	1716	genus	                Corynebacterium
5.047	25233	25141	1162359	1.46	0.4445	43771	species	                  Corynebacterium urealyticum
0.0152	76	0	871	1.47	0.478	504474	no rank	                    Corynebacterium urealyticum DSM 7109
0.0152	76	76	871	1.47	0.5757	1002500390	sequence	                      AM942444.1 Corynebacterium urealyticum DSM 7109 complete genome
0.0032	16	0	125	2.54	0.0002626	1267754	no rank	                    Corynebacterium urealyticum DSM 7111
0.0032	16	16	125	2.54	0.0002626	1010413084	sequence	                      CP004085.1 Corynebacterium urealyticum DSM 7111, complete genome
5.02	25101	1	1208340	1.43	0.5021	258224	species	                  Corynebacterium resistens
5.02	25100	60	1208340	1.43	0.5022	662755	no rank	                    Corynebacterium resistens DSM 45100
5.008	25040	25040	1207185	1.42	0.5025	1003362042	sequence	                      CP002857.1 Corynebacterium resistens DSM 45100, complete genome
5.016	25081	52	1307184	1.3	0.4259	1727	species	                  Corynebacterium variabile
5.006	25029	2	1306770	1.3	0.4263	858619	no rank	                    Corynebacterium variabile DSM 44702
5.005	25027	25027	1306770	1.3	0.4264	1006916484	sequence	                      CP002917.1 Corynebacterium variabile DSM 44702, complete genome
5.015	25076	62	1246925	1.37	0.468	575200	species	                  Corynebacterium maris
5.003	25014	0	1243781	1.37	0.467	1224163	no rank	                    Corynebacterium maris DSM 45190
5.003	25014	25014	1243781	1.37	0.4743	1004854397	sequence	                      CP003924.1 Corynebacterium maris DSM 45190, complete genome
5.012	25062	38	1212178	1.4	0.4767	89154	species	                  Corynebacterium terpenotabidum
5.005	25024	14	1211467	1.4	0.4766	1200352	no rank	                    Corynebacterium terpenotabidum Y-11
5.002	25010	25010	1211231	1.4	0.4769	1008214482	sequence	                      CP003696.1 Corynebacterium terpenotabidum Y-11, complete genome
5.004	25020	21531	1211441	1.42	0.2137	1717	species	                  Corynebacterium diphtheriae
0.686	3430	0	61200	1.39	0.5134	698965	no rank	                    Corynebacterium diphtheriae CDCE 8392
0.686	3430	3430	61200	1.39	0.5134	1014263209	sequence	                      CP003211.1 Corynebacterium diphtheriae CDCE 8392, complete genome
0.005	25	0	35	2.34	0.0002505	698962	no rank	                    Corynebacterium diphtheriae 31A
0.005	25	25	35	2.34	0.0002505	1010407039	sequence	                      CP003206.1 Corynebacterium diphtheriae 31A, complete genome
0.005	25	0	32	1.66	0.0002331	698972	no rank	                    Corynebacterium diphtheriae INCA 402
0.005	25	25	32	1.66	0.0002331	1006709609	sequence	                      CP003208.1 Corynebacterium diphtheriae INCA 402, complete genome
0.0008	4	0	43	1	0.0002161	698964	no rank	                    Corynebacterium diphtheriae PW8
0.0008	4	4	43	1	0.0002186	1007097759	sequence	                      CP003216.1 Corynebacterium diphtheriae PW8, complete genome
0.0004	2	0	6	1	4.151e-05	698968	no rank	                    Corynebacterium diphtheriae HC02
0.0004	2	2	6	1	4.151e-05	1001171391	sequence	                      CP003213.1 Corynebacterium diphtheriae HC02, complete genome
0.0002	1	0	28	1	0.0001972	698973	no rank	                    Corynebacterium diphtheriae BH8
0.0002	1	1	28	1	0.0001972	1004268112	sequence	                      CP003209.1 Corynebacterium diphtheriae BH8, complete genome
0.0002	1	0	14	1	0.0003126	698970	no rank	                    Corynebacterium diphtheriae HC04
0.0002	1	1	14	1	0.0003126	1010441653	sequence	                      CP003215.1 Corynebacterium diphtheriae HC04, complete genome
0.0002	1	0	1	1	0.00059	698963	no rank	                    Corynebacterium diphtheriae C7 (beta)
0.0002	1	1	1	1	0.00059	1005089950	sequence	                      CP003210.1 Corynebacterium diphtheriae C7 (beta), complete genome
4.999	24994	24046	1147949	1.44	0.3037	1719	species	                  Corynebacterium pseudotuberculosis
0.1886	943	0	14177	1.45	0.5435	1074485	no rank	                    Corynebacterium pseudotuberculosis 316
0.1886	943	943	14151	1.45	0.5429	1013048364	sequence	                      CP003077.1 Corynebacterium pseudotuberculosis 316, complete genome
0.0004	2	2	25	1	9.942e-05	1005484074	sequence	                    CP012022.2 Corynebacterium pseudotuberculosis strain 262, complete genome
0.0002	1	0	8	1	0.0008084	1161911	no rank	                    Corynebacterium pseudotuberculosis Cp162
0.0002	1	1	8	1	0.0008088	1001380630	sequence	                      CP003652.2 Corynebacterium pseudotuberculosis Cp162, complete genome
0.0002	1	1	6	1	0.0003758	1007126539	sequence	                    CP012136.1 Corynebacterium pseudotuberculosis strain E19, complete genome
0.0002	1	0	1	1	7.958e-05	1087454	no rank	                    Corynebacterium pseudotuberculosis 1/06-A
0.0002	1	1	1	1	7.958e-05	1005457601	sequence	                      CP003082.1 Corynebacterium pseudotuberculosis 1/06-A, complete genome
4.997	24984	57	1219328	1.43	0.5081	161879	species	                  Corynebacterium kroppenstedtii
4.985	24927	51	1219328	1.42	0.5085	645127	no rank	                    Corynebacterium kroppenstedtii DSM 44385
4.975	24876	24876	1218788	1.42	0.509	1005439322	sequence	                      CP001620.1 Corynebacterium kroppenstedtii DSM 44385, complete genome
4.263	21317	21277	388985	2.04	0.05515	1718	species	                  Corynebacterium glutamicum
0.0058	29	29	61	4.43	1.975e-05	1005134436	sequence	                    AP017369.1 Corynebacterium glutamicum DNA, complete genome, strain: N24
0.001	5	0	45	2.31	0.6716	1310161	no rank	                    Corynebacterium glutamicum MB001
0.001	5	5	45	2.31	0.6716	1012559926	sequence	                      CP005959.1 Corynebacterium glutamicum MB001, complete genome
0.0006	3	3	84	1	0.0002669	1012762947	sequence	                    CP010451.1 Corynebacterium glutamicum strain B253, complete genome
0.0004	2	0	27	1	9.798e-05	340322	no rank	                    Corynebacterium glutamicum R
0.0004	2	2	27	1	0.0001193	1000810671	sequence	                      AP009044.1 Corynebacterium glutamicum R DNA, complete genome
0.0002	1	1	11	1	1.738e-05	1004833207	sequence	                    CP013991.1 Corynebacterium glutamicum strain USDA-ARS-USMARC-56828, complete genome
0.9688	4844	12	7742	7.98	0.002014	38289	species	                  Corynebacterium jeikeium
0.9464	4732	4	7516	7.93	0.003479	306537	no rank	                    Corynebacterium jeikeium K411
