%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
2.63	6575	6575	6485460	1	119.4	0	no rank	unclassified
97.37	243425	11	5335091	1.67	0.0002341	1	no rank	root
97.37	243414	18	5335091	1.67	0.0002397	131567	no rank	  cellular organisms
97.23	243078	242	5298700	1.68	0.0003483	2	superkingdom	    Bacteria
74.36	185897	0	3481686	1.95	0.003131	1783270	no rank	      FCB group
74.36	185897	0	3481686	1.95	0.003198	68336	no rank	        Bacteroidetes/Chlorobi group
74.36	185897	25	3481686	1.95	0.003334	976	phylum	          Bacteroidetes
74.33	185833	0	3475339	1.95	0.01609	768503	class	            Cytophagia
74.33	185833	9	3475339	1.95	0.01609	768507	order	              Cytophagales
74.33	185817	1	3473878	1.95	0.04133	89373	family	                Cytophagaceae
73.36	183401	0	3385038	1.98	0.7636	978	genus	                  Cytophaga
73.36	183400	151	3385038	1.98	0.777	985	species	                    Cytophaga hutchinsonii
73.3	183249	410	3381344	1.98	0.7768	269798	no rank	                      Cytophaga hutchinsonii ATCC 33406
73.14	182839	182839	3376737	1.98	0.7766	1008101151	sequence	                        CP000383.1 Cytophaga hutchinsonii ATCC 33406, complete genome
0.0004	1	0	2	1	0.001438	29530	species	                    Cytophaga aurantiaca
0.0004	1	1	2	1	0.05	1012971132	sequence	                      NR_025829.1 Cytophaga aurantiaca strain NCIMB 8628 16S ribosomal RNA gene, partial sequenceD12658.1 Cytophaga aurantiaca gene for 16S ribosomal RNA, partial sequence
0.9648	2412	0	85781	1	0.02187	319458	genus	                  Leadbetterella
0.9648	2412	0	85781	1	0.02194	316068	species	                    Leadbetterella byssophila
0.9648	2412	4	85781	1	0.02194	649349	no rank	                      Leadbetterella byssophila DSM 17132
0.9632	2408	2408	85659	1	0.02192	1002028097	sequence	                        CP002305.1 Leadbetterella byssophila DSM 17132, complete genome
0.0008	2	0	22	1	0.0009041	95759	no rank	                  environmental samples
0.0004	1	0	20	1	0.003398	194250	species	                    uncultured Cytophagaceae bacterium
0.0004	1	1	20	1	0.3571	1009647844	sequence	                      KY606854.1 Uncultured Cytophagaceae bacterium clone bac16-T3-T3 16S ribosomal RNA gene, partial sequence
0.0004	1	0	2	1	0.0001373	239735	species	                    uncultured Flexibacteraceae bacterium
0.0004	1	1	2	1	0.1667	1011586072	sequence	                      EU639746.1 Uncultured Flexibacteraceae bacterium clone Gap-3-20 16S ribosomal RNA gene, partial sequence
0.0004	1	0	2	1	2.934e-07	105	genus	                  Runella
0.0004	1	0	2	1	2.935e-07	106	species	                    Runella slithyformis
0.0004	1	0	2	1	2.935e-07	761193	no rank	                      Runella slithyformis DSM 19594
0.0004	1	1	2	1	3.095e-07	1000757370	sequence	                        CP002859.1 Runella slithyformis DSM 19594, complete genome
0.0008	2	0	55	1	1.772e-06	563798	family	                Cyclobacteriaceae
0.0004	1	1	31	1	2.611e-06	68288	genus	                  Cyclobacterium
0.0004	1	0	12	1	2.195e-06	390846	genus	                  Echinicola
0.0004	1	0	12	1	2.196e-06	390884	species	                    Echinicola vietnamensis
0.0004	1	0	12	1	2.197e-06	926556	no rank	                      Echinicola vietnamensis DSM 17526
0.0004	1	1	12	1	2.197e-06	1005238112	sequence	                        CP003346.1 Echinicola vietnamensis DSM 17526, complete genome
0.0008	2	0	49	1	7.927e-07	1853232	family	                Hymenobacteraceae
0.0008	2	0	17	1	5.211e-07	89966	genus	                  Hymenobacter
0.0004	1	0	3	1	7.94e-07	1385664	species	                    Hymenobacter sp. DG25B
0.0004	1	1	3	1	1.818e-05	1003599809	sequence	                      CP010056.1 Hymenobacter sp. DG25B plasmid, complete sequence
0.0004	1	0	2	1	4e-07	1446467	species	                    Hymenobacter swuensis
0.0004	1	0	2	1	4e-07	1227739	no rank	                      Hymenobacter swuensis DY53
0.0004	1	1	2	1	4.294e-07	1002453499	sequence	                        CP007145.1 Hymenobacter swuensis DY53, complete genome
0.0008	2	0	36	1.08	1.967e-06	200667	family	                Flammeovirgaceae
0.0004	1	0	9	1	1.24e-06	59739	genus	                  Flammeovirga
0.0004	1	0	9	1	1.278e-06	1191459	species	                    Flammeovirga sp. MY04
0.0004	1	1	9	1	1.843e-06	1002727834	sequence	                      CP003560.1 Flammeovirga sp. MY04 chromosome 1, complete sequence
0.0004	1	0	7	1	0.004717	518746	genus	                  Limibacter
0.0004	1	0	7	1	0.004717	466084	species	                    Limibacter armeniacum
0.0004	1	1	7	1	0.008653	1013272762	sequence	                      JQ073782.1 Limibacter armeniacum strain SDT1S34 16S ribosomal RNA gene, complete sequence
0.0004	1	0	5	1	0.002528	1853233	family	                Thermonemataceae
0.0004	1	0	5	1	0.002528	28194	genus	                  Thermonema
0.0004	1	0	5	1	0.007429	28195	species	                    Thermonema lapsum
0.0004	1	1	5	1	0.02381	1013077365	sequence	                      HQ703941.1 Thermonema lapsum strain NBM28 16S ribosomal RNA gene, partial sequence
0.0088	22	0	353	1.09	7.864e-07	117743	class	            Flavobacteriia
0.0088	22	0	353	1.09	7.886e-07	200644	order	              Flavobacteriales
0.008	20	1	328	1.1	7.697e-07	49546	family	                Flavobacteriaceae
0.0028	7	0	41	1.02	9.701e-07	237	genus	                  Flavobacterium
0.0008	2	0	8	1	6.997e-05	89279	no rank	                    environmental samples
0.0008	2	1	8	1	7.038e-05	165435	species	                      uncultured Flavobacterium sp.
0.0004	1	1	7	1	0.01344	1003798845	sequence	                        KT308636.1 Uncultured Flavobacterium sp. clone K1DN89 16S ribosomal RNA gene, partial sequence
0.0008	2	0	8	1	2.778e-06	312277	species	                    Flavobacterium indicum
0.0008	2	0	8	1	2.778e-06	1094466	no rank	                      Flavobacterium indicum GPTSA100-9 = DSM 17447
0.0008	2	2	8	1	2.78e-06	1013581903	sequence	                        HE774682.1 Flavobacterium indicum GPTSA100-9 complete genome
0.0004	1	1	11	1.09	1.017e-06	986	species	                    Flavobacterium johnsoniae
0.0004	1	1	5	1	6.693e-07	96345	species	                    Flavobacterium psychrophilum
0.0004	1	1	4	1	6.47e-07	996	species	                    Flavobacterium columnare
0.0016	4	0	23	1	0.0001319	117745	no rank	                  environmental samples
0.0016	4	3	23	1	0.0001331	165436	species	                    uncultured Flavobacteriaceae bacterium
0.0004	1	1	2	1	0.07692	1007107532	sequence	                      KP887322.1 Uncultured Flavobacteriaceae bacterium clone 204_DPL 16S ribosomal RNA gene, partial sequence; 16S-23S ribosomal RNA intergenic spacer, complete sequence; and 23S ribosomal RNA gene, partial sequence
0.0008	2	0	21	1	2.21e-06	61432	no rank	                  unclassified Flavobacteriaceae
0.0004	1	0	16	1	5.335e-06	1150389	species	                    Flavobacteriaceae bacterium UJ101
0.0004	1	1	16	1	5.335e-06	1002529435	sequence	                      CP016269.1 Flavobacteriaceae bacterium UJ101, complete genome
0.0004	1	0	2	1	7.317e-07	531844	species	                    Flavobacteriaceae bacterium 3519-10
0.0004	1	1	2	1	7.323e-07	1001572974	sequence	                      CP001673.1 Flavobacteriaceae bacterium 3519-10, complete genome
0.0004	1	0	7	5.43	1.71e-06	83612	genus	                  Psychroflexus
0.0004	1	0	7	5.43	1.712e-06	57029	species	                    Psychroflexus torquis
0.0004	1	0	7	5.43	1.712e-06	313595	no rank	                      Psychroflexus torquis ATCC 700755
0.0004	1	1	7	5.43	1.712e-06	1001029355	sequence	                        CP003879.1 Psychroflexus torquis ATCC 700755, complete genome
0.0004	1	0	33	1	7.326e-07	59732	genus	                  Chryseobacterium
0.0004	1	0	6	1	2.284e-06	536441	species	                    Chryseobacterium taklimakanense
0.0004	1	1	6	1	2.284e-06	1005262711	sequence	                      LT906465.1 Chryseobacterium taklimakanense strain NCTC13490 genome assembly, chromosome: 1
0.0004	1	1	24	1	7.685e-07	1016	genus	                  Capnocytophaga
0.0004	1	0	16	1	8.58e-07	252356	genus	                  Maribacter
0.0004	1	0	2	1	1.069e-06	1250153	species	                    Maribacter sp. MAR_2009_60
0.0004	1	1	2	1	1.069e-06	1002337030	sequence	                      LT629754.1 Maribacter sp. MAR_2009_60 genome assembly, chromosome: I
0.0004	1	0	8	1	4.743e-07	292691	genus	                  Gramella
0.0004	1	0	4	1	1.336e-06	1250205	species	                    Gramella sp. MAR_2010_147
0.0004	1	1	4	1	1.336e-06	1010844109	sequence	                      LT629741.1 Gramella sp. MAR_2010_147 genome assembly, chromosome: I
0.0004	1	0	5	1	2.514e-07	363408	genus	                  Nonlabens
0.0004	1	0	2	1	5.303e-07	328515	species	                    Nonlabens dokdonensis
0.0004	1	0	2	1	5.303e-07	592029	no rank	                      Nonlabens dokdonensis DSW-6
0.0004	1	1	2	1	5.304e-07	1011235737	sequence	                        CP001397.1 Nonlabens dokdonensis DSW-6, complete genome
0.0004	1	0	11	1	1.21e-06	1853230	family	                Crocinitomicaceae
0.0004	1	1	11	1	1.211e-06	332102	genus	                  Fluviicola
0.0004	1	0	3	1	1.516e-06	313602	no rank	                unclassified Flavobacteriales
0.0004	1	0	3	1	1.087e-05	670955	no rank	                  Candidatus Uzinura
0.0004	1	0	3	1	1.09e-05	670956	species	                    Candidatus Uzinura diaspidicola
0.0004	1	1	3	1	0.06667	1008711756	sequence	                      DQ868848.1 Candidatus Uzinura diaspidicola clone 57 16S ribosomal RNA gene, partial sequence
0.0024	6	0	110	1.03	5.826e-07	200643	class	            Bacteroidia
0.0024	6	0	104	1.03	6.151e-07	171549	order	              Bacteroidales
0.0012	3	0	44	1.05	6.815e-07	815	family	                Bacteroidaceae
0.0012	3	0	44	1.05	6.817e-07	816	genus	                  Bacteroides
0.0004	1	0	7	1	2.176e-06	1796613	species	                    Bacteroides caecimuris
0.0004	1	1	7	1	2.176e-06	1003803941	sequence	                      CP015401.2 Bacteroides caecimuris strain I48, complete genome
0.0004	1	0	7	1	2.022e-06	371601	species	                    Bacteroides xylanisolvens
0.0004	1	0	7	1	2.022e-06	657309	no rank	                      Bacteroides xylanisolvens XB1A
0.0004	1	1	7	1	2.024e-06	1010485200	sequence	                        FP929033.1 Bacteroides xylanisolvens XB1A draft genome
0.0004	1	0	5	1	1.179e-06	47678	species	                    Bacteroides caccae
0.0004	1	1	5	1	0.07246	1012766750	sequence	                      EU136686.1 Bacteroides caccae strain JCM9498 16S ribosomal RNA gene, partial sequence
0.0008	2	0	34	1.03	8.532e-07	171552	family	                Prevotellaceae
0.0008	2	0	34	1.03	8.546e-07	838	genus	                  Prevotella
0.0004	1	0	10	1.1	2.06e-06	28132	species	                    Prevotella melaninogenica
0.0004	1	1	7	1	6.804e-06	1005775030	sequence	                      AP018050.1 Prevotella melaninogenica DNA, complete genome, strain: GAI 07411
0.0004	1	1	5	1	1.398e-06	839	species	                    Prevotella ruminicola
0.0004	1	0	2	1	1.13e-07	171551	family	                Porphyromonadaceae
0.0004	1	0	2	1	2.908e-07	307628	genus	                  Petrimonas
0.0004	1	0	1	1	0.0006689	543113	no rank	                    environmental samples
0.0004	1	0	1	1	0.04762	1454160	species	                      Petrimonas sp. enrichment culture clone SJC6
0.0004	1	1	1	1	0.04762	1008137498	sequence	                        KJ195324.1 Petrimonas sp. enrichment culture clone SJC6 16S ribosomal RNA gene, partial sequence
0.0016	4	0	99	1	1.008e-06	117747	class	            Sphingobacteriia
0.0016	4	0	99	1	1.009e-06	200666	order	              Sphingobacteriales
0.0012	3	0	93	1	9.499e-07	84566	family	                Sphingobacteriaceae
0.0008	2	0	38	1	1.32e-06	84567	genus	                  Pedobacter
0.0004	1	0	6	1	1.183e-06	984	species	                    Pedobacter heparinus
0.0004	1	0	6	1	1.186e-06	485917	no rank	                      Pedobacter heparinus DSM 2366
0.0004	1	1	6	1	1.186e-06	1006445000	sequence	                        CP001681.1 Pedobacter heparinus DSM 2366, complete genome
0.0004	1	0	5	1	8.36e-07	1727164	species	                    Pedobacter sp. PACM 27299
0.0004	1	1	5	1	8.36e-07	1012234393	sequence	                      CP012996.1 Pedobacter sp. PACM 27299, complete genome
0.0004	1	0	21	1	9.136e-07	423349	genus	                  Mucilaginibacter
0.0004	1	0	10	1	1.91e-06	1234841	species	                    Mucilaginibacter sp. BJC16-A31
0.0004	1	1	10	1	1.91e-06	1007821759	sequence	                      CP022743.1 Mucilaginibacter sp. BJC16-A31, complete genome
0.0004	1	0	6	1	2.58e-05	117769	no rank	                environmental samples
0.0004	1	0	6	1	0.0002993	158755	species	                  uncultured Cytophagales bacterium
