767892	0.026871	0.026871	species	X
28108	0.026238	0.026238	species	X
769	0.026203	0.026203	species	X
823	0.025795	0.025795	species	X
979	0.025789	0.025789	species	X
265606	0.025605	0.025605	species	X
96345	0.025215	0.025215	species	X
210	0.025156	0.025156	species	X
984	0.025132	0.025132	species	X
303	0.025079	0.025079	species	X
151895	0.025067	0.025067	species	X
88688	0.024688	0.024688	species	X
1859	0.024440	0.024440	species	X
120	0.024239	0.024239	species	X
146919	0.023943	0.023943	species	X
28447	0.023908	0.023908	species	X
128	0.023825	0.023825	species	X
28901	0.023464	0.023464	species	X
821	0.023411	0.023411	species	X
398743	0.023210	0.023210	species	X
658062	0.023192	0.023192	species	X
28132	0.022938	0.022938	species	X
119	0.022754	0.022754	species	X
940614	0.022494	0.022494	species	X
104	0.022376	0.022376	species	X
1076	0.022281	0.022281	species	X
991904	0.020678	0.020678	species	X
40324	0.020589	0.020589	species	X
94254	0.020453	0.020453	species	X
2350	0.020371	0.020371	species	X
1772	0.020329	0.020329	species	X
332163	0.020010	0.020010	species	X
466153	0.019886	0.019886	species	X
33	0.019347	0.019347	species	X
37919	0.019324	0.019324	species	X
37326	0.019276	0.019276	species	X
304895	0.018756	0.018756	species	X
2001	0.018661	0.018661	species	X
68280	0.018188	0.018188	species	X
287	0.018058	0.018058	species	X
56	0.017727	0.017727	species	X
384	0.017395	0.017395	species	X
817	0.016609	0.016609	species	X
95486	0.013024	0.013024	species	X
940615	0.013013	0.013013	species	X
562	0.012545	0.012545	species	X
294	0.001916	0.001916	species	X
34073	0.000532	0.000532	species	X
