913	0.235463	0.235463	species	X
172	0.229274	0.229274	species	X
64160	0.070879	0.070879	species	X
1229	0.055986	0.055986	species	X
151895	0.050929	0.050929	species	X
404011	0.046631	0.046631	species	X
2214	0.044224	0.044224	species	X
158	0.043763	0.043763	species	X
786	0.040542	0.040542	species	X
2421	0.030146	0.030146	species	X
1496	0.029341	0.029341	species	X
1643	0.016367	0.016367	species	X
329	0.015960	0.015960	species	X
1018	0.015580	0.015580	species	X
414	0.015345	0.015345	species	X
837	0.013508	0.013508	species	X
1769	0.012838	0.012838	species	X
2130	0.010694	0.010694	species	X
182640	0.007609	0.007609	species	X
1100	0.006179	0.006179	species	X
915	0.004777	0.004777	species	X
670	0.003963	0.003963	species	X
