285 	 0.000148 	 0.000148 	 species
287 	 0.000125 	 0.000125 	 species
293 	 0.000125 	 0.000125 	 species
316 	 0.858538 	 0.858538 	 species
470 	 0.000046 	 0.000046 	 species
550 	 0.000034 	 0.000034 	 species
562 	 0.000034 	 0.000034 	 species
573 	 0.000023 	 0.000023 	 species
926 	 0.000011 	 0.000011 	 species
1270 	 0.063732 	 0.063732 	 species
1280 	 0.000011 	 0.000011 	 species
1281 	 0.000011 	 0.000011 	 species
1282 	 0.023808 	 0.023808 	 species
1283 	 0.000011 	 0.000011 	 species
1288 	 0.013065 	 0.013065 	 species
1290 	 0.000011 	 0.000011 	 species
1292 	 0.000011 	 0.000011 	 species
1390 	 0.000011 	 0.000011 	 species
1392 	 0.000011 	 0.000011 	 species
1396 	 0.010618 	 0.010618 	 species
1404 	 0.000011 	 0.000011 	 species
1408 	 0.006328 	 0.006328 	 species
1421 	 0.000011 	 0.000011 	 species
1428 	 0.005838 	 0.005838 	 species
1747 	 0.000592 	 0.000592 	 species
1800 	 0.004131 	 0.004131 	 species
28035 	 0.002857 	 0.002857 	 species
29385 	 0.002834 	 0.002834 	 species
40324 	 0.002288 	 0.002288 	 species
43767 	 0.001878 	 0.001878 	 species
72000 	 0.000034 	 0.000034 	 species
86662 	 0.001593 	 0.001593 	 species
256701 	 0.001206 	 0.001206 	 species
721785 	 0.000011 	 0.000011 	 species
