285 	 0.302115 	 0.302115 	 species
287 	 0.259819 	 0.259819 	 species
316 	 0.111782 	 0.111782 	 species
470 	 0.039275 	 0.039275 	 species
550 	 0.021148 	 0.021148 	 species
562 	 0.018127 	 0.018127 	 species
573 	 0.015106 	 0.015106 	 species
926 	 0.009063 	 0.009063 	 species
1270 	 0.006042 	 0.006042 	 species
1280 	 0.006042 	 0.006042 	 species
1281 	 0.006042 	 0.006042 	 species
1282 	 0.006042 	 0.006042 	 species
1283 	 0.006042 	 0.006042 	 species
1288 	 0.003021 	 0.003021 	 species
1292 	 0.006042 	 0.006042 	 species
1390 	 0.003021 	 0.003021 	 species
1392 	 0.003021 	 0.003021 	 species
1396 	 0.003021 	 0.003021 	 species
1404 	 0.003021 	 0.003021 	 species
1408 	 0.003021 	 0.003021 	 species
1421 	 0.003021 	 0.003021 	 species
1428 	 0.003021 	 0.003021 	 species
28035 	 0.148036 	 0.148036 	 species
43767 	 0.015106 	 0.015106 	 species
