287 	 0.390071 	 0.390071 	 species
316 	 0.113475 	 0.113475 	 species
470 	 0.044917 	 0.044917 	 species
550 	 0.023641 	 0.023641 	 species
573 	 0.016548 	 0.016548 	 species
926 	 0.007092 	 0.007092 	 species
1270 	 0.004728 	 0.004728 	 species
1280 	 0.004728 	 0.004728 	 species
1282 	 0.004728 	 0.004728 	 species
1283 	 0.004728 	 0.004728 	 species
1288 	 0.002364 	 0.002364 	 species
1292 	 0.004728 	 0.004728 	 species
1390 	 0.002364 	 0.002364 	 species
1392 	 0.002364 	 0.002364 	 species
1396 	 0.002364 	 0.002364 	 species
1404 	 0.002364 	 0.002364 	 species
1408 	 0.002364 	 0.002364 	 species
1421 	 0.002364 	 0.002364 	 species
1428 	 0.002364 	 0.002364 	 species
1747 	 0.002364 	 0.002364 	 species
28035 	 0.271868 	 0.271868 	 species
43767 	 0.087470 	 0.087470 	 species
