1096	0.353708	0.353708	species	X
1076	0.179501	0.179501	species	X
985	0.147552	0.147552	species	X
288000	0.053860	0.053860	species	X
95486	0.010010	0.010010	species	X
36873	0.006527	0.006527	species	X
298653	0.006471	0.006471	species	X
482957	0.006043	0.006043	species	X
1206	0.005672	0.005672	species	X
152480	0.005261	0.005261	species	X
1172	0.004637	0.004637	species	X
49338	0.004310	0.004310	species	X
317	0.004203	0.004203	species	X
294	0.004113	0.004113	species	X
1520	0.004057	0.004057	species	X
296591	0.004057	0.004057	species	X
303	0.003984	0.003984	species	X
354	0.003804	0.003804	species	X
106370	0.003764	0.003764	species	X
196162	0.003736	0.003736	species	X
912	0.003669	0.003669	species	X
192843	0.003618	0.003618	species	X
119484	0.003584	0.003584	species	X
62322	0.003579	0.003579	species	X
2371	0.003517	0.003517	species	X
86304	0.003427	0.003427	species	X
266	0.003415	0.003415	species	X
288	0.003387	0.003387	species	X
56812	0.003382	0.003382	species	X
94122	0.003309	0.003309	species	X
131568	0.003303	0.003303	species	X
290399	0.003286	0.003286	species	X
266779	0.003280	0.003280	species	X
259537	0.003174	0.003174	species	X
2743	0.003174	0.003174	species	X
290400	0.003168	0.003168	species	X
60478	0.003162	0.003162	species	X
1085	0.003129	0.003129	species	X
2208	0.003100	0.003100	species	X
359303	0.003095	0.003095	species	X
161493	0.003050	0.003050	species	X
48935	0.003027	0.003027	species	X
28232	0.003010	0.003010	species	X
1063	0.002977	0.002977	species	X
1124597	0.002954	0.002954	species	X
19	0.002875	0.002875	species	X
208226	0.002842	0.002842	species	X
58180	0.002830	0.002830	species	X
29543	0.002768	0.002768	species	X
292414	0.002707	0.002707	species	X
1515	0.002639	0.002639	species	X
158080	0.002639	0.002639	species	X
2203	0.002577	0.002577	species	X
580165	0.002566	0.002566	species	X
2021	0.002532	0.002532	species	X
913	0.002498	0.002498	species	X
117207	0.002448	0.002448	species	X
68909	0.002408	0.002408	species	X
49319	0.002375	0.002375	species	X
1219	0.002346	0.002346	species	X
34090	0.002346	0.002346	species	X
1229	0.002318	0.002318	species	X
1231	0.002318	0.002318	species	X
36861	0.002307	0.002307	species	X
1092	0.002217	0.002217	species	X
1525	0.002189	0.002189	species	X
351052	0.002183	0.002183	species	X
332410	0.002133	0.002133	species	X
405	0.002059	0.002059	species	X
44001	0.001913	0.001913	species	X
334543	0.001896	0.001896	species	X
863	0.001896	0.001896	species	X
916	0.001891	0.001891	species	X
32046	0.001817	0.001817	species	X
60552	0.001756	0.001756	species	X
1352	0.001733	0.001733	species	X
39765	0.001694	0.001694	species	X
1358	0.001677	0.001677	species	X
1102	0.001649	0.001649	species	X
39766	0.001643	0.001643	species	X
29291	0.001581	0.001581	species	X
67854	0.001519	0.001519	species	X
216816	0.001502	0.001502	species	X
60481	0.001502	0.001502	species	X
1100	0.001440	0.001440	species	X
731	0.001350	0.001350	species	X
97393	0.001339	0.001339	species	X
1245	0.001283	0.001283	species	X
1596	0.001277	0.001277	species	X
1307	0.001266	0.001266	species	X
1255	0.001238	0.001238	species	X
1094	0.001193	0.001193	species	X
330922	0.001170	0.001170	species	X
1584	0.001063	0.001063	species	X
1247	0.001052	0.001052	species	X
944	0.001052	0.001052	species	X
1580	0.000951	0.000951	species	X
1308	0.000883	0.000883	species	X
945	0.000748	0.000748	species	X
24	0.000681	0.000681	species	X
351745	0.000163	0.000163	species	X
1108	0.000011	0.000011	species	X
