1571	0.253985	0.253985	species	X
548	0.155941	0.155941	species	X
1282	0.144186	0.144186	species	X
1404	0.125250	0.125250	species	X
1085	0.073982	0.073982	species	X
1270	0.073275	0.073275	species	X
287	0.045568	0.045568	species	X
1911	0.043682	0.043682	species	X
1428	0.035743	0.035743	species	X
1351	0.025638	0.025638	species	X
54291	0.008934	0.008934	species	X
571	0.004404	0.004404	species	X
9606	0.003808	0.003808	species	X
1396	0.002224	0.002224	species	X
573	0.001657	0.001657	species	X
550	0.001046	0.001046	species	X
34038	0.000199	0.000199	species	X
288000	0.000125	0.000125	species	X
562	0.000096	0.000096	species	X
28901	0.000088	0.000088	species	X
1747	0.000081	0.000081	species	X
156456	0.000066	0.000066	species	X
329	0.000022	0.000022	species	X
