769	0.030246	0.030246	species	X
823	0.029646	0.029646	species	X
511746	0.026076	0.026076	species	X
767892	0.026076	0.026076	species	X
395922	0.025797	0.025797	species	X
28108	0.025464	0.025464	species	X
821	0.025137	0.025137	species	X
96345	0.024627	0.024627	species	X
979	0.024579	0.024579	species	X
210	0.024460	0.024460	species	X
303	0.024341	0.024341	species	X
1859	0.023741	0.023741	species	X
146919	0.023308	0.023308	species	X
88688	0.023231	0.023231	species	X
28447	0.023195	0.023195	species	X
392734	0.022922	0.022922	species	X
151895	0.022690	0.022690	species	X
984	0.022577	0.022577	species	X
398743	0.022114	0.022114	species	X
1076	0.021490	0.021490	species	X
658062	0.021288	0.021288	species	X
390884	0.020950	0.020950	species	X
104	0.020944	0.020944	species	X
28132	0.020766	0.020766	species	X
28901	0.020754	0.020754	species	X
940614	0.020552	0.020552	species	X
94254	0.020184	0.020184	species	X
651143	0.020059	0.020059	species	X
107709	0.019762	0.019762	species	X
40324	0.019275	0.019275	species	X
384	0.019097	0.019097	species	X
2350	0.019037	0.019037	species	X
332163	0.018705	0.018705	species	X
991904	0.018693	0.018693	species	X
1772	0.018574	0.018574	species	X
37326	0.018075	0.018075	species	X
37919	0.017968	0.017968	species	X
33	0.017802	0.017802	species	X
304895	0.017493	0.017493	species	X
2001	0.017404	0.017404	species	X
379067	0.017380	0.017380	species	X
68280	0.017083	0.017083	species	X
56	0.016489	0.016489	species	X
817	0.016020	0.016020	species	X
287	0.016008	0.016008	species	X
940615	0.012687	0.012687	species	X
95486	0.012497	0.012497	species	X
562	0.011589	0.011589	species	X
294	0.001152	0.001152	species	X
