1392	0.292048	0.292048	species	X
380021	0.066598	0.066598	species	X
24	0.059993	0.059993	species	X
550	0.048897	0.048897	species	X
330922	0.041660	0.041660	species	X
56812	0.039658	0.039658	species	X
287	0.039645	0.039645	species	X
61645	0.039631	0.039631	species	X
1280	0.039605	0.039605	species	X
1309	0.039472	0.039472	species	X
548	0.038195	0.038195	species	X
562	0.038141	0.038141	species	X
632	0.035760	0.035760	species	X
316	0.033678	0.033678	species	X
37734	0.033272	0.033272	species	X
40324	0.027299	0.027299	species	X
1352	0.024193	0.024193	species	X
228	0.022689	0.022689	species	X
1396	0.019829	0.019829	species	X
29438	0.019736	0.019736	species	X
