1282	0.250142	0.250142	species	X
548	0.220881	0.220881	species	X
1404	0.145481	0.145481	species	X
1085	0.117595	0.117595	species	X
1270	0.103653	0.103653	species	X
287	0.054670	0.054670	species	X
1351	0.047240	0.047240	species	X
1911	0.037792	0.037792	species	X
1428	0.012218	0.012218	species	X
54291	0.004788	0.004788	species	X
1396	0.002990	0.002990	species	X
573	0.001192	0.001192	species	X
34038	0.000495	0.000495	species	X
288000	0.000312	0.000312	species	X
1747	0.000202	0.000202	species	X
28901	0.000183	0.000183	species	X
562	0.000073	0.000073	species	X
329	0.000055	0.000055	species	X
571	0.000037	0.000037	species	X
