821	0.110116	0.110116	species	X
210	0.088359	0.088359	species	X
1520	0.072537	0.072537	species	X
487	0.070519	0.070519	species	X
1280	0.067926	0.067926	species	X
1299	0.067890	0.067890	species	X
1660	0.057665	0.057665	species	X
1063	0.053935	0.053935	species	X
1596	0.044728	0.044728	species	X
1309	0.043324	0.043324	species	X
1747	0.041521	0.041521	species	X
1639	0.040679	0.040679	species	X
1311	0.040100	0.040100	species	X
1282	0.034352	0.034352	species	X
470	0.034268	0.034268	species	X
1313	0.032481	0.032481	species	X
287	0.031200	0.031200	species	X
562	0.026597	0.026597	species	X
1351	0.022986	0.022986	species	X
1396	0.018195	0.018195	species	X
33959	0.000622	0.000622	species	X
