284016	0.659962	0.659962	species	X
32025	0.107944	0.107944	species	X
204773	0.100945	0.100945	species	X
339	0.057144	0.057144	species	X
271097	0.037274	0.037274	species	X
274	0.005924	0.005924	species	X
1314	0.004737	0.004737	species	X
259537	0.003847	0.003847	species	X
839	0.002640	0.002640	species	X
187878	0.002619	0.002619	species	X
2296	0.002200	0.002200	species	X
314722	0.002016	0.002016	species	X
84980	0.002016	0.002016	species	X
283734	0.001872	0.001872	species	X
332410	0.001801	0.001801	species	X
1396	0.001729	0.001729	species	X
131568	0.001658	0.001658	species	X
182710	0.001494	0.001494	species	X
80867	0.001095	0.001095	species	X
83171	0.001085	0.001085	species	X
