285 	 0.236667 	 0.236667 	 species
287 	 0.206667 	 0.206667 	 species
303 	 0.123333 	 0.123333 	 species
316 	 0.120000 	 0.120000 	 species
470 	 0.033333 	 0.033333 	 species
471 	 0.033333 	 0.033333 	 species
550 	 0.020000 	 0.020000 	 species
562 	 0.016667 	 0.016667 	 species
573 	 0.013333 	 0.013333 	 species
926 	 0.006667 	 0.006667 	 species
1270 	 0.003333 	 0.003333 	 species
1280 	 0.003333 	 0.003333 	 species
1281 	 0.003333 	 0.003333 	 species
1282 	 0.003333 	 0.003333 	 species
1283 	 0.003333 	 0.003333 	 species
1288 	 0.003333 	 0.003333 	 species
1292 	 0.003333 	 0.003333 	 species
1390 	 0.003333 	 0.003333 	 species
1392 	 0.003333 	 0.003333 	 species
1396 	 0.003333 	 0.003333 	 species
1404 	 0.003333 	 0.003333 	 species
1408 	 0.003333 	 0.003333 	 species
1421 	 0.003333 	 0.003333 	 species
1428 	 0.003333 	 0.003333 	 species
28035 	 0.130000 	 0.130000 	 species
43767 	 0.013333 	 0.013333 	 species
