1076	0.050822	0.050822	species	X
1096	0.019284	0.019284	species	X
1206	0.019095	0.019095	species	X
2371	0.015718	0.015718	species	X
86304	0.015413	0.015413	species	X
95486	0.015282	0.015282	species	X
152480	0.014408	0.014408	species	X
1124597	0.014263	0.014263	species	X
259537	0.014263	0.014263	species	X
296591	0.014263	0.014263	species	X
359303	0.014263	0.014263	species	X
482957	0.014263	0.014263	species	X
49338	0.014263	0.014263	species	X
119484	0.014117	0.014117	species	X
2208	0.014117	0.014117	species	X
266779	0.014117	0.014117	species	X
288000	0.014117	0.014117	species	X
56812	0.014117	0.014117	species	X
192843	0.014059	0.014059	species	X
298653	0.013972	0.013972	species	X
985	0.013972	0.013972	species	X
131568	0.013957	0.013957	species	X
290400	0.013826	0.013826	species	X
303	0.013826	0.013826	species	X
317	0.013826	0.013826	species	X
354	0.013826	0.013826	species	X
36873	0.013826	0.013826	species	X
196162	0.013753	0.013753	species	X
912	0.013739	0.013739	species	X
290399	0.013622	0.013622	species	X
60478	0.013593	0.013593	species	X
208226	0.013491	0.013491	species	X
29543	0.013302	0.013302	species	X
288	0.012924	0.012924	species	X
28232	0.012618	0.012618	species	X
2743	0.012458	0.012458	species	X
2203	0.011934	0.011934	species	X
1085	0.011716	0.011716	species	X
62322	0.011439	0.011439	species	X
19	0.011338	0.011338	species	X
58180	0.011323	0.011323	species	X
158080	0.011221	0.011221	species	X
266	0.011003	0.011003	species	X
294	0.010683	0.010683	species	X
913	0.010668	0.010668	species	X
1231	0.010653	0.010653	species	X
2021	0.010493	0.010493	species	X
48935	0.010450	0.010450	species	X
1515	0.010304	0.010304	species	X
580165	0.010246	0.010246	species	X
1219	0.010130	0.010130	species	X
351052	0.010013	0.010013	species	X
292414	0.009635	0.009635	species	X
49319	0.009475	0.009475	species	X
117207	0.009445	0.009445	species	X
1525	0.009358	0.009358	species	X
1229	0.009256	0.009256	species	X
863	0.009154	0.009154	species	X
332410	0.009140	0.009140	species	X
36861	0.008965	0.008965	species	X
68909	0.008922	0.008922	species	X
34090	0.008791	0.008791	species	X
1102	0.008543	0.008543	species	X
29291	0.008456	0.008456	species	X
1092	0.008354	0.008354	species	X
916	0.008136	0.008136	species	X
32046	0.008048	0.008048	species	X
161493	0.007568	0.007568	species	X
1100	0.007131	0.007131	species	X
334543	0.007000	0.007000	species	X
1094	0.006709	0.006709	species	X
405	0.006418	0.006418	species	X
67854	0.006273	0.006273	species	X
39766	0.006171	0.006171	species	X
731	0.006171	0.006171	species	X
39765	0.005880	0.005880	species	X
1596	0.005865	0.005865	species	X
1358	0.005792	0.005792	species	X
97393	0.005720	0.005720	species	X
1172	0.005560	0.005560	species	X
1255	0.005400	0.005400	species	X
1307	0.005269	0.005269	species	X
1247	0.005123	0.005123	species	X
94122	0.004439	0.004439	species	X
1584	0.004381	0.004381	species	X
1580	0.004133	0.004133	species	X
60552	0.003944	0.003944	species	X
1245	0.003085	0.003085	species	X
944	0.003085	0.003085	species	X
945	0.002678	0.002678	species	X
1308	0.002518	0.002518	species	X
1520	0.002503	0.002503	species	X
1063	0.002474	0.002474	species	X
44001	0.002008	0.002008	species	X
60481	0.001776	0.001776	species	X
1352	0.001645	0.001645	species	X
330922	0.001615	0.001615	species	X
24	0.001441	0.001441	species	X
351745	0.000946	0.000946	species	X
106370	0.000902	0.000902	species	X
216816	0.000306	0.000306	species	X
