34	0.028541	0.028541	species	X
155978	0.028450	0.028450	species	X
148447	0.028201	0.028201	species	X
287	0.021375	0.021375	species	X
1393	0.021216	0.021216	species	X
107709	0.020129	0.020129	species	X
2020	0.019020	0.019020	species	X
312306	0.018363	0.018363	species	X
1076	0.018329	0.018329	species	X
1176649	0.018329	0.018329	species	X
303	0.018273	0.018273	species	X
223967	0.018239	0.018239	species	X
216465	0.017990	0.017990	species	X
1493	0.017808	0.017808	species	X
821	0.017163	0.017163	species	X
67825	0.017073	0.017073	species	X
291112	0.016846	0.016846	species	X
119484	0.016835	0.016835	species	X
40324	0.016235	0.016235	species	X
645	0.016054	0.016054	species	X
1413	0.015839	0.015839	species	X
921	0.015827	0.015827	species	X
58138	0.015420	0.015420	species	X
88688	0.015250	0.015250	species	X
880	0.014503	0.014503	species	X
376805	0.014412	0.014412	species	X
1736	0.014389	0.014389	species	X
63612	0.014378	0.014378	species	X
86665	0.014140	0.014140	species	X
133539	0.014027	0.014027	species	X
1491	0.013789	0.013789	species	X
2209	0.013789	0.013789	species	X
53358	0.013529	0.013529	species	X
33996	0.013212	0.013212	species	X
833	0.012940	0.012940	species	X
35554	0.012884	0.012884	species	X
228	0.012759	0.012759	species	X
412963	0.012680	0.012680	species	X
252307	0.011944	0.011944	species	X
405	0.011276	0.011276	species	X
545	0.011174	0.011174	species	X
1351	0.011106	0.011106	species	X
1718	0.010925	0.010925	species	X
375929	0.010767	0.010767	species	X
110500	0.010234	0.010234	species	X
936456	0.009951	0.009951	species	X
32046	0.009125	0.009125	species	X
1358	0.008797	0.008797	species	X
2371	0.008593	0.008593	species	X
28450	0.008502	0.008502	species	X
129958	0.008095	0.008095	species	X
38289	0.008004	0.008004	species	X
1396	0.007982	0.007982	species	X
43771	0.007812	0.007812	species	X
37636	0.007710	0.007710	species	X
43675	0.007631	0.007631	species	X
202747	0.007314	0.007314	species	X
1681	0.007212	0.007212	species	X
69499	0.007189	0.007189	species	X
274	0.007019	0.007019	species	X
1260	0.006702	0.006702	species	X
47770	0.006589	0.006589	species	X
2424	0.006532	0.006532	species	X
46541	0.006397	0.006397	species	X
727	0.006249	0.006249	species	X
263	0.006227	0.006227	species	X
172049	0.006193	0.006193	species	X
342948	0.006136	0.006136	species	X
1349	0.006068	0.006068	species	X
29292	0.006012	0.006012	species	X
940	0.005830	0.005830	species	X
244787	0.005695	0.005695	species	X
56636	0.005593	0.005593	species	X
576610	0.005298	0.005298	species	X
803	0.005242	0.005242	species	X
61435	0.004993	0.004993	species	X
948	0.004925	0.004925	species	X
485	0.004630	0.004630	species	X
1538	0.004087	0.004087	species	X
622	0.003408	0.003408	species	X
2096	0.003385	0.003385	species	X
2107	0.003193	0.003193	species	X
142	0.002989	0.002989	species	X
140	0.002921	0.002921	species	X
45361	0.002830	0.002830	species	X
2100	0.002785	0.002785	species	X
2111	0.002683	0.002683	species	X
2109	0.002672	0.002672	species	X
2118	0.002627	0.002627	species	X
2095	0.002502	0.002502	species	X
57975	0.002355	0.002355	species	X
518	0.002128	0.002128	species	X
1392	0.002106	0.002106	species	X
2097	0.001936	0.001936	species	X
177758	0.001121	0.001121	species	X
44449	0.001008	0.001008	species	X
781	0.000634	0.000634	species	X
783	0.000521	0.000521	species	X
562	0.000147	0.000147	species	X
1428	0.000045	0.000045	species	X
13373	0.000011	0.000011	species	X
