985	0.775072	0.775072	species	X
67854	0.054128	0.054128	species	X
269261	0.050727	0.050727	species	X
851	0.043421	0.043421	species	X
1639	0.015903	0.015903	species	X
361575	0.013714	0.013714	species	X
2104	0.012570	0.012570	species	X
316068	0.011010	0.011010	species	X
59754	0.006924	0.006924	species	X
81462	0.006285	0.006285	species	X
45663	0.003580	0.003580	species	X
777	0.002110	0.002110	species	X
2176	0.001470	0.001470	species	X
2702	0.001134	0.001134	species	X
1462	0.000729	0.000729	species	X
93929	0.000662	0.000662	species	X
1765	0.000359	0.000359	species	X
139	0.000191	0.000191	species	X
1773	0.000011	0.000011	species	X
