520	0.018080	0.018080	species	X
213	0.017761	0.017761	species	X
1464	0.017175	0.017175	species	X
28123	0.017165	0.017165	species	X
2751	0.016733	0.016733	species	X
53346	0.016393	0.016393	species	X
1244	0.016033	0.016033	species	X
29494	0.015982	0.015982	species	X
1767	0.014460	0.014460	species	X
28173	0.014419	0.014419	species	X
588	0.013637	0.013637	species	X
118562	0.012424	0.012424	species	X
84595	0.012249	0.012249	species	X
216465	0.010449	0.010449	species	X
486	0.009760	0.009760	species	X
114616	0.009431	0.009431	species	X
140	0.008845	0.008845	species	X
413810	0.008485	0.008485	species	X
31998	0.008125	0.008125	species	X
373	0.008094	0.008094	species	X
497965	0.007754	0.007754	species	X
62140	0.007652	0.007652	species	X
69966	0.007641	0.007641	species	X
32049	0.007528	0.007528	species	X
103690	0.007261	0.007261	species	X
106	0.007035	0.007035	species	X
64897	0.007024	0.007024	species	X
216816	0.006963	0.006963	species	X
338565	0.006880	0.006880	species	X
193	0.006716	0.006716	species	X
366648	0.006212	0.006212	species	X
438	0.005965	0.005965	species	X
55148	0.005852	0.005852	species	X
1681	0.005749	0.005749	species	X
60552	0.005718	0.005718	species	X
2238	0.005399	0.005399	species	X
511435	0.005348	0.005348	species	X
1177712	0.005173	0.005173	species	X
405212	0.004844	0.004844	species	X
78587	0.004844	0.004844	species	X
310783	0.004803	0.004803	species	X
395961	0.004803	0.004803	species	X
387343	0.004690	0.004690	species	X
912	0.004690	0.004690	species	X
266779	0.004669	0.004669	species	X
63612	0.004638	0.004638	species	X
702113	0.004186	0.004186	species	X
43305	0.004175	0.004175	species	X
290399	0.004124	0.004124	species	X
79967	0.004021	0.004021	species	X
74109	0.003702	0.003702	species	X
2047	0.003651	0.003651	species	X
533	0.003630	0.003630	species	X
412963	0.003620	0.003620	species	X
53946	0.003610	0.003610	species	X
296591	0.003538	0.003538	species	X
292414	0.003497	0.003497	species	X
13769	0.003486	0.003486	species	X
29546	0.003456	0.003456	species	X
552	0.003435	0.003435	species	X
1097668	0.003384	0.003384	species	X
332410	0.003342	0.003342	species	X
266009	0.003188	0.003188	species	X
2242	0.003137	0.003137	species	X
39485	0.003096	0.003096	species	X
891974	0.002982	0.002982	species	X
361575	0.002921	0.002921	species	X
756883	0.002921	0.002921	species	X
471223	0.002890	0.002890	species	X
