1096	0.233168	0.233168	species	X
2371	0.227246	0.227246	species	X
1076	0.132844	0.132844	species	X
288000	0.127237	0.127237	species	X
1085	0.025426	0.025426	species	X
95486	0.010042	0.010042	species	X
36873	0.006125	0.006125	species	X
298653	0.005990	0.005990	species	X
482957	0.005459	0.005459	species	X
1206	0.005083	0.005083	species	X
152480	0.004885	0.004885	species	X
1172	0.004805	0.004805	species	X
294	0.004151	0.004151	species	X
296591	0.004022	0.004022	species	X
317	0.003972	0.003972	species	X
303	0.003966	0.003966	species	X
49338	0.003812	0.003812	species	X
196162	0.003769	0.003769	species	X
288	0.003646	0.003646	species	X
1520	0.003627	0.003627	species	X
354	0.003596	0.003596	species	X
62322	0.003553	0.003553	species	X
86304	0.003547	0.003547	species	X
106370	0.003491	0.003491	species	X
266	0.003423	0.003423	species	X
290399	0.003386	0.003386	species	X
266779	0.003343	0.003343	species	X
192843	0.003319	0.003319	species	X
2208	0.003263	0.003263	species	X
985	0.003208	0.003208	species	X
2743	0.003189	0.003189	species	X
56812	0.003189	0.003189	species	X
912	0.003140	0.003140	species	X
259537	0.003134	0.003134	species	X
94122	0.003103	0.003103	species	X
119484	0.003053	0.003053	species	X
290400	0.003016	0.003016	species	X
131568	0.003010	0.003010	species	X
359303	0.002992	0.002992	species	X
161493	0.002949	0.002949	species	X
48935	0.002918	0.002918	species	X
1063	0.002881	0.002881	species	X
28232	0.002881	0.002881	species	X
29543	0.002881	0.002881	species	X
1124597	0.002844	0.002844	species	X
208226	0.002696	0.002696	species	X
60478	0.002696	0.002696	species	X
158080	0.002677	0.002677	species	X
2203	0.002652	0.002652	species	X
1515	0.002585	0.002585	species	X
19	0.002560	0.002560	species	X
292414	0.002560	0.002560	species	X
58180	0.002381	0.002381	species	X
1231	0.002369	0.002369	species	X
2021	0.002338	0.002338	species	X
49319	0.002301	0.002301	species	X
68909	0.002251	0.002251	species	X
1229	0.002239	0.002239	species	X
36861	0.002190	0.002190	species	X
580165	0.002153	0.002153	species	X
1525	0.002134	0.002134	species	X
351052	0.002128	0.002128	species	X
60481	0.002122	0.002122	species	X
1219	0.002116	0.002116	species	X
332410	0.002079	0.002079	species	X
863	0.002060	0.002060	species	X
117207	0.002054	0.002054	species	X
60552	0.002036	0.002036	species	X
913	0.001974	0.001974	species	X
1092	0.001962	0.001962	species	X
34090	0.001912	0.001912	species	X
1358	0.001820	0.001820	species	X
334543	0.001814	0.001814	species	X
916	0.001789	0.001789	species	X
29291	0.001770	0.001770	species	X
39765	0.001733	0.001733	species	X
1352	0.001727	0.001727	species	X
1100	0.001721	0.001721	species	X
405	0.001702	0.001702	species	X
330922	0.001696	0.001696	species	X
39766	0.001690	0.001690	species	X
67854	0.001678	0.001678	species	X
44001	0.001659	0.001659	species	X
32046	0.001641	0.001641	species	X
1094	0.001573	0.001573	species	X
1102	0.001499	0.001499	species	X
731	0.001437	0.001437	species	X
97393	0.001382	0.001382	species	X
1596	0.001339	0.001339	species	X
1307	0.001283	0.001283	species	X
1580	0.001277	0.001277	species	X
1245	0.001252	0.001252	species	X
1247	0.001215	0.001215	species	X
216816	0.001197	0.001197	species	X
1584	0.001098	0.001098	species	X
944	0.000987	0.000987	species	X
24	0.000962	0.000962	species	X
1255	0.000944	0.000944	species	X
1308	0.000913	0.000913	species	X
945	0.000783	0.000783	species	X
351745	0.000611	0.000611	species	X
