287 	 0.377535 	 0.377535 	 species
316 	 0.107644 	 0.107644 	 species
470 	 0.048362 	 0.048362 	 species
550 	 0.021841 	 0.021841 	 species
573 	 0.015601 	 0.015601 	 species
926 	 0.006240 	 0.006240 	 species
1270 	 0.004680 	 0.004680 	 species
1280 	 0.004680 	 0.004680 	 species
1282 	 0.004680 	 0.004680 	 species
1283 	 0.004680 	 0.004680 	 species
1288 	 0.001560 	 0.001560 	 species
1292 	 0.004680 	 0.004680 	 species
1390 	 0.003120 	 0.003120 	 species
1392 	 0.003120 	 0.003120 	 species
1396 	 0.003120 	 0.003120 	 species
1404 	 0.003120 	 0.003120 	 species
1408 	 0.003120 	 0.003120 	 species
1421 	 0.003120 	 0.003120 	 species
1428 	 0.003120 	 0.003120 	 species
1717 	 0.001560 	 0.001560 	 species
1747 	 0.001560 	 0.001560 	 species
28035 	 0.313573 	 0.313573 	 species
43767 	 0.059282 	 0.059282 	 species
