28123	0.026170	0.026170	species	X
520	0.021486	0.021486	species	X
29494	0.017410	0.017410	species	X
366648	0.015354	0.015354	species	X
69525	0.013726	0.013726	species	X
413810	0.013464	0.013464	species	X
28173	0.012823	0.012823	species	X
1464	0.012512	0.012512	species	X
1264	0.012354	0.012354	species	X
588	0.012188	0.012188	species	X
2751	0.012099	0.012099	species	X
213	0.011912	0.011912	species	X
53346	0.011912	0.011912	species	X
13769	0.011823	0.011823	species	X
84595	0.011009	0.011009	species	X
1244	0.010995	0.010995	species	X
1767	0.009698	0.009698	species	X
486	0.009312	0.009312	species	X
118562	0.009167	0.009167	species	X
216816	0.008732	0.008732	species	X
1048758	0.007160	0.007160	species	X
216465	0.007008	0.007008	species	X
74109	0.006387	0.006387	species	X
114616	0.006325	0.006325	species	X
140	0.005932	0.005932	species	X
891974	0.005891	0.005891	species	X
33059	0.005870	0.005870	species	X
31998	0.005449	0.005449	species	X
373	0.005428	0.005428	species	X
497965	0.005201	0.005201	species	X
62140	0.005132	0.005132	species	X
69966	0.005125	0.005125	species	X
32049	0.005049	0.005049	species	X
103690	0.004870	0.004870	species	X
44449	0.004835	0.004835	species	X
186490	0.004759	0.004759	species	X
106	0.004718	0.004718	species	X
64897	0.004711	0.004711	species	X
338565	0.004615	0.004615	species	X
193	0.004504	0.004504	species	X
2104	0.004408	0.004408	species	X
401619	0.004263	0.004263	species	X
438	0.004001	0.004001	species	X
55148	0.003925	0.003925	species	X
2047	0.003883	0.003883	species	X
1681	0.003856	0.003856	species	X
60552	0.003835	0.003835	species	X
950	0.003794	0.003794	species	X
203907	0.003759	0.003759	species	X
2238	0.003621	0.003621	species	X
2111	0.003614	0.003614	species	X
782	0.003614	0.003614	species	X
511435	0.003587	0.003587	species	X
1177712	0.003470	0.003470	species	X
444163	0.003428	0.003428	species	X
405212	0.003249	0.003249	species	X
78587	0.003249	0.003249	species	X
310783	0.003221	0.003221	species	X
395961	0.003221	0.003221	species	X
83560	0.003207	0.003207	species	X
2096	0.003145	0.003145	species	X
387343	0.003145	0.003145	species	X
912	0.003145	0.003145	species	X
266779	0.003132	0.003132	species	X
234827	0.003125	0.003125	species	X
63612	0.003111	0.003111	species	X
83556	0.003056	0.003056	species	X
160233	0.002932	0.002932	species	X
160	0.002890	0.002890	species	X
83558	0.002883	0.002883	species	X
29519	0.002869	0.002869	species	X
37692	0.002869	0.002869	species	X
2098	0.002842	0.002842	species	X
702113	0.002807	0.002807	species	X
29518	0.002800	0.002800	species	X
43305	0.002800	0.002800	species	X
290399	0.002766	0.002766	species	X
61435	0.002725	0.002725	species	X
770	0.002718	0.002718	species	X
79967	0.002697	0.002697	species	X
2110	0.002683	0.002683	species	X
29501	0.002676	0.002676	species	X
870	0.002642	0.002642	species	X
84156	0.002552	0.002552	species	X
34021	0.002545	0.002545	species	X
35786	0.002511	0.002511	species	X
45361	0.002497	0.002497	species	X
