380021	0.062389	0.062389	species	X
550	0.062378	0.062378	species	X
56812	0.062357	0.062357	species	X
287	0.062337	0.062337	species	X
61645	0.062316	0.062316	species	X
1280	0.062274	0.062274	species	X
1309	0.062065	0.062065	species	X
548	0.060056	0.060056	species	X
330922	0.059994	0.059994	species	X
562	0.059973	0.059973	species	X
24	0.058153	0.058153	species	X
1392	0.057588	0.057588	species	X
632	0.056228	0.056228	species	X
316	0.052955	0.052955	species	X
37734	0.052317	0.052317	species	X
29438	0.029777	0.029777	species	X
40324	0.027497	0.027497	species	X
1396	0.027204	0.027204	species	X
1352	0.021671	0.021671	species	X
228	0.000471	0.000471	species	X
