53246	0.01334	0.013742235225	genus	Pseudoalteromonas
816	0.02245	0.0231269250976	genus	Bacteroides
202746	0.01062	0.0109402202466	genus	Sulfurimonas
1129	0.011495	0.0118416037415	genus	Synechococcus
270	0.014335	0.0147672370278	genus	Thermus
191291	0.009855	0.0101521535339	genus	Nautilia
2263	0.0131	0.0134949986093	genus	Thermococcus
29526	0.015255	0.0157149773882	genus	Syntrophobacter
178440	0.016865	0.0173735230188	genus	Opitutus
32	0.021485	0.0221328278718	genus	Myxococcus
642	0.015055	0.015508946875	genus	Aeromonas
44013	0.009665	0.00995642454648	genus	Polynucleobacter
1578	0.01033	0.0106414760026	genus	Lactobacillus
1301	0.010005	0.0103066764188	genus	Streptococcus
138	0.01069	0.0110123309262	genus	Borrelia
407	0.016245	0.0167348284281	genus	Methylobacterium
939	0.009995	0.0102963748931	genus	Hydrogenobacter
404	0.01195	0.0123103231589	genus	Methylobacillus
2019	0.016335	0.016827542159	genus	Thermomonospora
1485	0.024605	0.0253469038765	genus	Clostridium
1716	0.020105	0.0207112173313	genus	Corynebacterium
32008	0.02167	0.0223234060964	genus	Burkholderia
40323	0.01496	0.0154110823813	genus	Stenotrophomonas
2370	0.01121	0.0115480102603	genus	Xylella
517	0.008335	0.00858632163423	genus	Bordetella
1227	0.013875	0.0142933668476	genus	Nitrosococcus
620	0.01237	0.0127429872364	genus	Shigella
89583	0.013565	0.0139740195523	genus	Gluconacetobacter
84565	0.014115	0.0145406034634	genus	Sodalis
152053	0.014905	0.0153544239902	genus	Starkeya
773	0.009615	0.0099049169182	genus	Bartonella
375928	0.012315	0.0126863288453	genus	Natranaerobius
2093	0.019235	0.0198149845992	genus	Mycoplasma
252306	0.01289	0.0132786665705	genus	Robiginitalea
544	0.02275	0.0234359708673	genus	Citrobacter
129957	0.011075	0.011408939664	genus	Carboxydothermus
2260	0.01005	0.0103530332842	genus	Pyrococcus
1386	0.027925	0.0287670103942	genus	Bacillus
55080	0.017395	0.0179195038785	genus	Brevibacillus
61434	0.009515	0.00980190166164	genus	Dehalococcoides
832	0.01338	0.0137834413277	genus	Fibrobacter
150022	0.01032	0.0106311744769	genus	Finegoldia
2420	0.010215	0.0105230084576	genus	Thermosipho
2422	0.010305	0.0106157221885	genus	Fervidobacterium
1350	0.01249	0.0128666055443	genus	Enterococcus
1357	0.01131	0.0116510255169	genus	Lactococcus
393029	0.011885	0.0122433632421	genus	Desulfurispirillum
872	0.01415	0.0145766588032	genus	Desulfovibrio
32207	0.010785	0.0111101954199	genus	Rothia
52972	0.01585	0.0163279181647	genus	Polaromonas
357	0.01603	0.0165133456265	genus	Agrobacterium
768	0.0095	0.00978644937315	genus	Anaplasma
53357	0.01366	0.014071884046	genus	Intrasporangium
155977	0.02083	0.0214580779413	genus	Acaryochloris
1073	0.01598	0.0164618379982	genus	Rhodopseudomonas
1678	0.010645	0.0109659740608	genus	Bifidobacterium
286	0.036075	0.0371627538038	genus	Pseudomonas
262	0.010105	0.0104096916753	genus	Francisella
191373	0.012045	0.0124081876526	genus	Pelotomaculum
28236	0.010615	0.0109350694838	genus	Petrotoga
28231	0.01336	0.0137628382763	genus	Geobacter
2207	0.0138	0.0142161054052	genus	Methanosarcina
75	0.01456	0.0149990213551	genus	Caulobacter
1730	0.01408	0.0145045481236	genus	Eubacterium
29487	0.015365	0.0158282941704	genus	Photorhabdus
1643951	0.00767	0.00790127017811	genus	Pseudothermotoga
724	0.009865	0.0101624550596	genus	Haemophilus
1562	0.014615	0.0150556797462	genus	Desulfotomaculum
482	0.00969	0.00998217836062	genus	Neisseria
