1298	0.383062	0.383062	genus	X
469	0.126820	0.126820	genus	X
816	0.089486	0.089486	genus	X
1279	0.078278	0.078278	genus	X
1743	0.060423	0.060423	genus	X
1301	0.048018	0.048018	genus	X
1654	0.039065	0.039065	genus	X
1485	0.033318	0.033318	genus	X
482	0.031181	0.031181	genus	X
209	0.027451	0.027451	genus	X
1060	0.024968	0.024968	genus	X
1637	0.020566	0.020566	genus	X
1350	0.013038	0.013038	genus	X
1386	0.007835	0.007835	genus	X
286	0.007597	0.007597	genus	X
2172	0.005955	0.005955	genus	X
561	0.002671	0.002671	genus	X
1578	0.000267	0.000267	genus	X
