171	0.225965	0.225965	genus	X
911	0.221222	0.221222	genus	X
64159	0.066592	0.066592	genus	X
1227	0.052694	0.052694	genus	X
1649482	0.047849	0.047849	genus	X
22	0.044338	0.044338	genus	X
2207	0.041975	0.041975	genus	X
157	0.041465	0.041465	genus	X
84567	0.040530	0.040530	genus	X
780	0.038090	0.038090	genus	X
2420	0.028323	0.028323	genus	X
1481960	0.027575	0.027575	genus	X
1016	0.020273	0.020273	genus	X
1637	0.015377	0.015377	genus	X
48736	0.015182	0.015182	genus	X
413	0.014417	0.014417	genus	X
836	0.012691	0.012691	genus	X
1763	0.012071	0.012071	genus	X
2129	0.010047	0.010047	genus	X
182639	0.007149	0.007149	genus	X
1099	0.005806	0.005806	genus	X
914	0.004488	0.004488	genus	X
662	0.004335	0.004335	genus	X
1386	0.001547	0.001547	genus	X
