590	0.03268	0.0355530412646	genus	Salmonella
1081	0.08062	0.0877076556533	genus	Rhodospirillum
160674	0.02184	0.0237600496089	genus	Raoultella
48736	0.00968	0.0105310109988	genus	Ralstonia
1279	0.168425	0.183231975979	genus	Staphylococcus
1883	0.03199	0.0348023803566	genus	Streptomyces
374	0.00671	0.00729990535145	genus	Bradyrhizobium
1269	0.05947	0.0646982669524	genus	Micrococcus
547	0.174805	0.190172869592	genus	Enterobacter
1386	0.14488	0.157617032387	genus	Bacillus
570	0.043265	0.0470686147586	genus	Klebsiella
1350	0.03054	0.0332249045355	genus	Enterococcus
286	0.04881	0.0531010998814	genus	Pseudomonas
34037	0.059015	0.0642032659189	genus	Rahnella
1743	0.00646	0.00702792676161	genus	Propionibacterium
