662	0.055172	0.055172	genus	X
1386	0.042092	0.042092	genus	X
22	0.042029	0.042029	genus	X
2207	0.028071	0.028071	genus	X
32008	0.026310	0.026310	genus	X
1107	0.025562	0.025562	genus	X
1578	0.023595	0.023595	genus	X
79328	0.023373	0.023373	genus	X
1763	0.023002	0.023002	genus	X
53335	0.022755	0.022755	genus	X
2263	0.022205	0.022205	genus	X
209	0.019689	0.019689	genus	X
1835	0.017835	0.017835	genus	X
182639	0.017353	0.017353	genus	X
44000	0.017342	0.017342	genus	X
237	0.015882	0.015882	genus	X
2295	0.015229	0.015229	genus	X
2276	0.014254	0.014254	genus	X
13687	0.014048	0.014048	genus	X
146	0.013696	0.013696	genus	X
407	0.013636	0.013636	genus	X
613	0.013186	0.013186	genus	X
12916	0.012883	0.012883	genus	X
80865	0.012761	0.012761	genus	X
33071	0.012690	0.012690	genus	X
1301	0.012593	0.012593	genus	X
352	0.012373	0.012373	genus	X
171	0.011848	0.011848	genus	X
1081	0.011807	0.011807	genus	X
73029	0.011772	0.011772	genus	X
33981	0.011639	0.011639	genus	X
1060	0.011596	0.011596	genus	X
838	0.011314	0.011314	genus	X
2745	0.011086	0.011086	genus	X
20	0.010986	0.010986	genus	X
1227	0.010956	0.010956	genus	X
570	0.010881	0.010881	genus	X
2056	0.010856	0.010856	genus	X
48736	0.010753	0.010753	genus	X
109168	0.010650	0.010650	genus	X
338	0.010425	0.010425	genus	X
182709	0.010022	0.010022	genus	X
862	0.009618	0.009618	genus	X
33986	0.009469	0.009469	genus	X
635	0.009312	0.009312	genus	X
1637	0.009250	0.009250	genus	X
83618	0.009174	0.009174	genus	X
1298	0.008878	0.008878	genus	X
303379	0.008862	0.008862	genus	X
413	0.008800	0.008800	genus	X
364409	0.008705	0.008705	genus	X
911	0.008705	0.008705	genus	X
157	0.008681	0.008681	genus	X
44260	0.008645	0.008645	genus	X
914	0.008426	0.008426	genus	X
1716	0.008288	0.008288	genus	X
1016	0.008247	0.008247	genus	X
1279	0.008090	0.008090	genus	X
1481960	0.007938	0.007938	genus	X
1099	0.007640	0.007640	genus	X
836	0.007562	0.007562	genus	X
69965	0.007188	0.007188	genus	X
1091	0.007117	0.007117	genus	X
2420	0.006768	0.006768	genus	X
2316	0.006695	0.006695	genus	X
1649482	0.006654	0.006654	genus	X
64159	0.006529	0.006529	genus	X
270	0.006261	0.006261	genus	X
724	0.005988	0.005988	genus	X
84567	0.005925	0.005925	genus	X
2179	0.005706	0.005706	genus	X
196118	0.005589	0.005589	genus	X
1269	0.005543	0.005543	genus	X
768	0.005497	0.005497	genus	X
2129	0.004785	0.004785	genus	X
2093	0.004693	0.004693	genus	X
780	0.004432	0.004432	genus	X
138	0.003503	0.003503	genus	X
286	0.000626	0.000626	genus	X
