1279	0.179286780624	0.179286780624	genus	Staphylococcus
1269	0.0180756381254	0.0180756381254	genus	Micrococcus
1350	0.0319279794344	0.0319279794344	genus	Enterococcus
1081	0.107241585261	0.107241585261	genus	Rhodospirillum
570	0.0135944630463	0.0135944630463	genus	Klebsiella
160674	0.0244292875526	0.0244292875526	genus	Raoultella
547	0.102404117679	0.102404117679	genus	Enterobacter
1386	0.371318774359	0.371318774359	genus	Bacillus
1883	0.0637387667908	0.0637387667908	genus	Streptomyces
286	0.0879826071281	0.087982607128	genus	Pseudomonas
