2093	0.076817	0.076817	genus	X
32008	0.053298	0.053298	genus	X
1386	0.046894	0.046894	genus	X
286	0.043792	0.043792	genus	X
1485	0.033464	0.033464	genus	X
780	0.025550	0.025550	genus	X
1716	0.023679	0.023679	genus	X
138	0.023503	0.023503	genus	X
816	0.022560	0.022560	genus	X
32	0.021696	0.021696	genus	X
544	0.021257	0.021257	genus	X
155977	0.020090	0.020090	genus	X
2263	0.017004	0.017004	genus	X
55080	0.015829	0.015829	genus	X
178440	0.014214	0.014214	genus	X
407	0.013918	0.013918	genus	X
517	0.013918	0.013918	genus	X
357	0.013462	0.013462	genus	X
2019	0.013430	0.013430	genus	X
270	0.013007	0.013007	genus	X
1073	0.012943	0.012943	genus	X
52972	0.012735	0.012735	genus	X
29487	0.012423	0.012423	genus	X
642	0.011943	0.011943	genus	X
29526	0.011935	0.011935	genus	X
40323	0.011464	0.011464	genus	X
1562	0.011200	0.011200	genus	X
152053	0.011176	0.011176	genus	X
75	0.011056	0.011056	genus	X
872	0.010960	0.010960	genus	X
1730	0.010512	0.010512	genus	X
1227	0.010417	0.010417	genus	X
84565	0.010153	0.010153	genus	X
2207	0.010121	0.010121	genus	X
1754	0.009793	0.009793	genus	X
832	0.009721	0.009721	genus	X
53357	0.009553	0.009553	genus	X
53246	0.009449	0.009449	genus	X
939	0.009369	0.009369	genus	X
89583	0.009329	0.009329	genus	X
1350	0.009289	0.009289	genus	X
768	0.009257	0.009257	genus	X
2335	0.009241	0.009241	genus	X
28231	0.009129	0.009129	genus	X
191373	0.008946	0.008946	genus	X
252306	0.008810	0.008810	genus	X
28236	0.008754	0.008754	genus	X
191291	0.008514	0.008514	genus	X
1129	0.008498	0.008498	genus	X
1678	0.008490	0.008490	genus	X
202746	0.008426	0.008426	genus	X
375928	0.008378	0.008378	genus	X
56635	0.008338	0.008338	genus	X
2422	0.008290	0.008290	genus	X
129957	0.008282	0.008282	genus	X
2370	0.008162	0.008162	genus	X
1301	0.008050	0.008050	genus	X
234	0.008042	0.008042	genus	X
393029	0.008002	0.008002	genus	X
404	0.007962	0.007962	genus	X
2420	0.007922	0.007922	genus	X
773	0.007882	0.007882	genus	X
2260	0.007499	0.007499	genus	X
262	0.007395	0.007395	genus	X
482	0.006971	0.006971	genus	X
150022	0.006611	0.006611	genus	X
724	0.006563	0.006563	genus	X
1357	0.006236	0.006236	genus	X
1578	0.005580	0.005580	genus	X
32207	0.005420	0.005420	genus	X
1643951	0.005116	0.005116	genus	X
44013	0.004021	0.004021	genus	X
61434	0.003765	0.003765	genus	X
620	0.002878	0.002878	genus	X
561	0.001647	0.001647	genus	X
