1301	0.166967	0.166967	genus	X
1279	0.090472	0.090472	genus	X
1060	0.057081	0.057081	genus	X
1298	0.057081	0.057081	genus	X
1485	0.057081	0.057081	genus	X
209	0.057081	0.057081	genus	X
482	0.057081	0.057081	genus	X
1637	0.057071	0.057071	genus	X
816	0.057071	0.057071	genus	X
469	0.057033	0.057033	genus	X
1743	0.056343	0.056343	genus	X
561	0.053745	0.053745	genus	X
1654	0.046420	0.046420	genus	X
1386	0.044781	0.044781	genus	X
286	0.040093	0.040093	genus	X
1350	0.034619	0.034619	genus	X
1578	0.009980	0.009980	genus	X
