724	0.351065	0.351065	genus	X
862	0.289921	0.289921	genus	X
613	0.132689	0.132689	genus	X
662	0.037980	0.037980	genus	X
352	0.037469	0.037469	genus	X
209	0.026342	0.026342	genus	X
69965	0.024645	0.024645	genus	X
32008	0.020620	0.020620	genus	X
1763	0.018147	0.018147	genus	X
1386	0.016911	0.016911	genus	X
1578	0.013263	0.013263	genus	X
1298	0.007357	0.007357	genus	X
53335	0.005926	0.005926	genus	X
2745	0.005650	0.005650	genus	X
237	0.005027	0.005027	genus	X
146	0.003576	0.003576	genus	X
768	0.002054	0.002054	genus	X
13687	0.001359	0.001359	genus	X
