1663	0.024805	0.0254800951202	genus	Arthrobacter
590	0.00112	0.00115048202115	genus	Salmonella
32012	0.00237	0.00243450213404	genus	Thiomonas
400634	0.00115	0.00118129850386	genus	Lysinibacillus
810	0.00235	0.00241395781224	genus	Chlamydia
1279	0.00932	0.00957365396172	genus	Staphylococcus
22	0.00126	0.00129429227379	genus	Shewanella
13687	0.001215	0.00124806754973	genus	Sphingomonas
1716	0.01957	0.0201026188874	genus	Corynebacterium
40323	0.00191	0.0019619827325	genus	Stenotrophomonas
1763	0.127175	0.130636206286	genus	Mycobacterium
1269	0.011655	0.0119722035326	genus	Micrococcus
547	0.001485	0.00152541589411	genus	Enterobacter
1827	0.680645	0.699169495791	genus	Rhodococcus
1386	0.04687	0.048145618153	genus	Bacillus
201096	0.00142	0.00145864684824	genus	Alicycliphilus
12916	0.002235	0.00229582796185	genus	Acidovorax
570	0.001915	0.00196711881295	genus	Klebsiella
33986	0.001195	0.00122752322792	genus	Exiguobacterium
469	0.00218	0.00223933107688	genus	Acinetobacter
1350	0.00118	0.00121211498657	genus	Enterococcus
413496	0.001555	0.00159732102044	genus	Cronobacter
2747	0.00117	0.00120184282567	genus	Carnobacterium
57493	0.003185	0.00327168324765	genus	Kocuria
283	0.001245	0.00127888403244	genus	Comamonas
286	0.01702	0.0174832178571	genus	Pseudomonas
239759	0.00119	0.00122238714747	genus	Alistipes
53335	0.00118	0.00121211498657	genus	Pantoea
561	0.001215	0.00124806754973	genus	Escherichia
1743	0.00272	0.00279402776565	genus	Propionibacterium
