1298	0.371082	0.371082	genus	X
469	0.112725	0.112725	genus	X
816	0.087562	0.087562	genus	X
1279	0.080095	0.080095	genus	X
1301	0.069804	0.069804	genus	X
1743	0.047250	0.047250	genus	X
209	0.041074	0.041074	genus	X
1485	0.035301	0.035301	genus	X
1654	0.031097	0.031097	genus	X
482	0.029277	0.029277	genus	X
1060	0.028927	0.028927	genus	X
1637	0.018278	0.018278	genus	X
1350	0.014504	0.014504	genus	X
2172	0.009377	0.009377	genus	X
561	0.009305	0.009305	genus	X
1386	0.007512	0.007512	genus	X
286	0.006472	0.006472	genus	X
1578	0.000260	0.000260	genus	X
40323	0.000099	0.000099	genus	X
