724	0.352401	0.352401	genus	X
862	0.302513	0.302513	genus	X
613	0.102375	0.102375	genus	X
662	0.039500	0.039500	genus	X
209	0.038380	0.038380	genus	X
352	0.035931	0.035931	genus	X
69965	0.031432	0.031432	genus	X
32008	0.019291	0.019291	genus	X
1763	0.017257	0.017257	genus	X
1386	0.016884	0.016884	genus	X
1578	0.013827	0.013827	genus	X
1298	0.006589	0.006589	genus	X
2745	0.005630	0.005630	genus	X
53335	0.005521	0.005521	genus	X
237	0.004862	0.004862	genus	X
146	0.003746	0.003746	genus	X
768	0.003310	0.003310	genus	X
13687	0.000550	0.000550	genus	X
