662	0.034775	0.034775	genus	X
1763	0.022414	0.022414	genus	X
1243	0.021098	0.021098	genus	X
517	0.020339	0.020339	genus	X
138	0.019833	0.019833	genus	X
209	0.018648	0.018648	genus	X
2747	0.018213	0.018213	genus	X
44249	0.018203	0.018203	genus	X
836	0.017848	0.017848	genus	X
407	0.017281	0.017281	genus	X
1350	0.017210	0.017210	genus	X
551	0.016968	0.016968	genus	X
32008	0.016745	0.016745	genus	X
338	0.015662	0.015662	genus	X
482	0.015267	0.015267	genus	X
43988	0.015165	0.015165	genus	X
2053	0.014376	0.014376	genus	X
1678	0.014295	0.014295	genus	X
22	0.013951	0.013951	genus	X
52972	0.013779	0.013779	genus	X
586	0.013424	0.013424	genus	X
35823	0.012230	0.012230	genus	X
1298	0.011602	0.011602	genus	X
1129	0.011197	0.011197	genus	X
357	0.010660	0.010660	genus	X
1663	0.009446	0.009446	genus	X
332246	0.008352	0.008352	genus	X
2093	0.007694	0.007694	genus	X
522	0.007573	0.007573	genus	X
69965	0.007522	0.007522	genus	X
1177	0.007158	0.007158	genus	X
872	0.007016	0.007016	genus	X
105	0.006925	0.006925	genus	X
191	0.006611	0.006611	genus	X
1883	0.006489	0.006489	genus	X
810	0.006368	0.006368	genus	X
1485	0.005912	0.005912	genus	X
434	0.005872	0.005872	genus	X
97050	0.005700	0.005700	genus	X
2260	0.005679	0.005679	genus	X
157	0.005426	0.005426	genus	X
2237	0.005315	0.005315	genus	X
511434	0.005264	0.005264	genus	X
1434011	0.005092	0.005092	genus	X
1386	0.005001	0.005001	genus	X
29330	0.004768	0.004768	genus	X
76890	0.004768	0.004768	genus	X
387342	0.004616	0.004616	genus	X
911	0.004616	0.004616	genus	X
449972	0.004596	0.004596	genus	X
84565	0.004566	0.004566	genus	X
1227	0.004272	0.004272	genus	X
2263	0.004262	0.004262	genus	X
1730	0.004201	0.004201	genus	X
165696	0.004120	0.004120	genus	X
270	0.004120	0.004120	genus	X
830	0.004110	0.004110	genus	X
780	0.004090	0.004090	genus	X
629	0.003999	0.003999	genus	X
81682	0.003989	0.003989	genus	X
48736	0.003898	0.003898	genus	X
119977	0.003715	0.003715	genus	X
657	0.003645	0.003645	genus	X
106589	0.003634	0.003634	genus	X
33986	0.003614	0.003614	genus	X
32207	0.003604	0.003604	genus	X
532	0.003574	0.003574	genus	X
53945	0.003553	0.003553	genus	X
2233	0.003462	0.003462	genus	X
146	0.003432	0.003432	genus	X
63742	0.003432	0.003432	genus	X
41707	0.003402	0.003402	genus	X
129337	0.003371	0.003371	genus	X
1301	0.003219	0.003219	genus	X
1578	0.003199	0.003199	genus	X
2239	0.003088	0.003088	genus	X
28231	0.003068	0.003068	genus	X
1637	0.002895	0.002895	genus	X
196118	0.002875	0.002875	genus	X
551759	0.002835	0.002835	genus	X
302485	0.002784	0.002784	genus	X
171	0.002744	0.002744	genus	X
773	0.002632	0.002632	genus	X
265	0.002592	0.002592	genus	X
88723	0.002571	0.002571	genus	X
89404	0.002511	0.002511	genus	X
32068	0.002420	0.002420	genus	X
305976	0.002389	0.002389	genus	X
499	0.002389	0.002389	genus	X
1082930	0.002379	0.002379	genus	X
42837	0.002379	0.002379	genus	X
1184396	0.002369	0.002369	genus	X
2723	0.002359	0.002359	genus	X
1099	0.002349	0.002349	genus	X
194	0.002349	0.002349	genus	X
1091	0.002339	0.002339	genus	X
28253	0.002339	0.002339	genus	X
399320	0.002339	0.002339	genus	X
914	0.002339	0.002339	genus	X
2222	0.002328	0.002328	genus	X
41980	0.002328	0.002328	genus	X
1081	0.002318	0.002318	genus	X
45662	0.002308	0.002308	genus	X
29548	0.002298	0.002298	genus	X
364316	0.002288	0.002288	genus	X
613	0.002288	0.002288	genus	X
2295	0.002278	0.002278	genus	X
2060	0.002247	0.002247	genus	X
67572	0.002247	0.002247	genus	X
208447	0.002237	0.002237	genus	X
458032	0.002207	0.002207	genus	X
568987	0.002207	0.002207	genus	X
71666	0.002207	0.002207	genus	X
1652133	0.002197	0.002197	genus	X
2279	0.002126	0.002126	genus	X
547	0.002116	0.002116	genus	X
84593	0.002106	0.002106	genus	X
1839	0.002075	0.002075	genus	X
2422	0.002075	0.002075	genus	X
1263	0.002065	0.002065	genus	X
214906	0.002065	0.002065	genus	X
114627	0.002055	0.002055	genus	X
2321	0.001984	0.001984	genus	X
32012	0.001934	0.001934	genus	X
165697	0.001893	0.001893	genus	X
286	0.001893	0.001893	genus	X
1279	0.001863	0.001863	genus	X
445	0.001863	0.001863	genus	X
401618	0.001822	0.001822	genus	X
83618	0.001822	0.001822	genus	X
1707	0.001812	0.001812	genus	X
150022	0.001751	0.001751	genus	X
182899	0.001751	0.001751	genus	X
155493	0.001741	0.001741	genus	X
29521	0.001741	0.001741	genus	X
2184	0.001731	0.001731	genus	X
28196	0.001600	0.001600	genus	X
2273	0.001569	0.001569	genus	X
2420	0.001569	0.001569	genus	X
68287	0.001569	0.001569	genus	X
262	0.001478	0.001478	genus	X
155862	0.001468	0.001468	genus	X
943	0.001468	0.001468	genus	X
160798	0.001377	0.001377	genus	X
165695	0.001357	0.001357	genus	X
53572	0.001296	0.001296	genus	X
904	0.001265	0.001265	genus	X
1107	0.001205	0.001205	genus	X
105850	0.001195	0.001195	genus	X
1234	0.001195	0.001195	genus	X
129001	0.001195	0.001195	genus	X
18	0.001195	0.001195	genus	X
213485	0.001195	0.001195	genus	X
2270	0.001195	0.001195	genus	X
392733	0.001195	0.001195	genus	X
43673	0.001195	0.001195	genus	X
471826	0.001195	0.001195	genus	X
475087	0.001195	0.001195	genus	X
