590	0.00604631861798	0.00604631861799	genus	Salmonella
570	0.00690004589316	0.00690004589317	genus	Klebsiella
469	0.150678429549	0.150678429549	genus	Acinetobacter
561	0.0238316081518	0.0238316081518	genus	Escherichia
1350	0.0189510352429	0.0189510352429	genus	Enterococcus
1357	0.00468637916834	0.00468637916834	genus	Lactococcus
53335	0.00325376857263	0.00325376857263	genus	Pantoea
40323	0.0534284458561	0.0534284458562	genus	Stenotrophomonas
33986	0.0292153295281	0.0292153295281	genus	Exiguobacterium
400634	0.00952593392784	0.00952593392785	genus	Lysinibacillus
1485	0.0412882681432	0.0412882681432	genus	Clostridium
286	0.410678611936	0.410678611936	genus	Pseudomonas
547	0.241515825412	0.241515825412	genus	Enterobacter
