407	0.471018	0.471018	genus	X
2053	0.148945	0.148945	genus	X
34072	0.067458	0.067458	genus	X
2222	0.059434	0.059434	genus	X
28263	0.045019	0.045019	genus	X
914	0.044573	0.044573	genus	X
40	0.043731	0.043731	genus	X
416916	0.030939	0.030939	genus	X
1754	0.017032	0.017032	genus	X
32008	0.013421	0.013421	genus	X
234	0.011838	0.011838	genus	X
1301	0.010601	0.010601	genus	X
482	0.006137	0.006137	genus	X
1578	0.005843	0.005843	genus	X
42255	0.004940	0.004940	genus	X
1883	0.004727	0.004727	genus	X
869	0.004068	0.004068	genus	X
22	0.003337	0.003337	genus	X
120961	0.003064	0.003064	genus	X
2202	0.001684	0.001684	genus	X
1485	0.001096	0.001096	genus	X
620	0.001096	0.001096	genus	X
