20	0.613904	0.613904	genus	X
209	0.155600	0.155600	genus	X
303379	0.112416	0.112416	genus	X
338	0.041272	0.041272	genus	X
22	0.037822	0.037822	genus	X
1301	0.008866	0.008866	genus	X
270	0.005931	0.005931	genus	X
1386	0.004805	0.004805	genus	X
2263	0.003244	0.003244	genus	X
73029	0.003206	0.003206	genus	X
838	0.002018	0.002018	genus	X
2295	0.001624	0.001624	genus	X
33986	0.001448	0.001448	genus	X
109168	0.001445	0.001445	genus	X
1279	0.001376	0.001376	genus	X
83618	0.001308	0.001308	genus	X
182709	0.001081	0.001081	genus	X
33981	0.001013	0.001013	genus	X
12916	0.000868	0.000868	genus	X
196118	0.000752	0.000752	genus	X
