1569	0.239690	0.239690	genus	X
1386	0.182470	0.182470	genus	X
547	0.146265	0.146265	genus	X
1279	0.135240	0.135240	genus	X
1081	0.069392	0.069392	genus	X
1269	0.068728	0.068728	genus	X
286	0.044115	0.044115	genus	X
1883	0.040972	0.040972	genus	X
561	0.024379	0.024379	genus	X
1350	0.024047	0.024047	genus	X
570	0.011523	0.011523	genus	X
160674	0.008884	0.008884	genus	X
9605	0.003571	0.003571	genus	X
374	0.000235	0.000235	genus	X
34037	0.000193	0.000193	genus	X
1743	0.000090	0.000090	genus	X
590	0.000090	0.000090	genus	X
156454	0.000062	0.000062	genus	X
48736	0.000055	0.000055	genus	X
