1301	0.149614	0.149614	genus	X
1279	0.089696	0.089696	genus	X
816	0.058998	0.058998	genus	X
482	0.058981	0.058981	genus	X
1637	0.058716	0.058716	genus	X
469	0.058543	0.058543	genus	X
1485	0.057016	0.057016	genus	X
209	0.057011	0.057011	genus	X
1743	0.056946	0.056946	genus	X
1298	0.055766	0.055766	genus	X
1060	0.051928	0.051928	genus	X
1350	0.051760	0.051760	genus	X
286	0.048713	0.048713	genus	X
1386	0.045281	0.045281	genus	X
561	0.039521	0.039521	genus	X
1578	0.035299	0.035299	genus	X
1654	0.026210	0.026210	genus	X
