2370	0.204895	0.204895	genus	X
1073	0.156480	0.156480	genus	X
1091	0.149846	0.149846	genus	X
374	0.148501	0.148501	genus	X
32008	0.035742	0.035742	genus	X
1081	0.033162	0.033162	genus	X
22	0.029000	0.029000	genus	X
286	0.014454	0.014454	genus	X
1854	0.010949	0.010949	genus	X
1578	0.006593	0.006593	genus	X
18	0.006311	0.006311	genus	X
1205	0.005961	0.005961	genus	X
911	0.005842	0.005842	genus	X
36853	0.004612	0.004612	genus	X
1485	0.004497	0.004497	genus	X
1107	0.004493	0.004493	genus	X
52972	0.004493	0.004493	genus	X
497	0.004374	0.004374	genus	X
1099	0.004341	0.004341	genus	X
316625	0.004237	0.004237	genus	X
352	0.004107	0.004107	genus	X
1839	0.004021	0.004021	genus	X
28065	0.003940	0.003940	genus	X
2207	0.003891	0.003891	genus	X
1663	0.003861	0.003861	genus	X
265	0.003858	0.003858	genus	X
53246	0.003821	0.003821	genus	X
1163	0.003806	0.003806	genus	X
978	0.003798	0.003798	genus	X
449972	0.003731	0.003731	genus	X
73029	0.003709	0.003709	genus	X
29526	0.003612	0.003612	genus	X
2742	0.003586	0.003586	genus	X
161492	0.003490	0.003490	genus	X
188905	0.003468	0.003468	genus	X
28231	0.003386	0.003386	genus	X
162171	0.003382	0.003382	genus	X
33981	0.003349	0.003349	genus	X
114627	0.003233	0.003233	genus	X
42054	0.003140	0.003140	genus	X
165696	0.003133	0.003133	genus	X
2202	0.003107	0.003107	genus	X
1060	0.003085	0.003085	genus	X
1508657	0.002947	0.002947	genus	X
35798	0.002810	0.002810	genus	X
1301	0.002802	0.002802	genus	X
872	0.002750	0.002750	genus	X
42255	0.002747	0.002747	genus	X
1227	0.002743	0.002743	genus	X
97050	0.002668	0.002668	genus	X
83677	0.002665	0.002665	genus	X
1386	0.002635	0.002635	genus	X
33986	0.002576	0.002576	genus	X
919	0.002561	0.002561	genus	X
44260	0.002535	0.002535	genus	X
1218	0.002524	0.002524	genus	X
1298	0.002490	0.002490	genus	X
133193	0.002468	0.002468	genus	X
862	0.002427	0.002427	genus	X
165697	0.002419	0.002419	genus	X
2225	0.002104	0.002104	genus	X
914	0.002100	0.002100	genus	X
44000	0.002092	0.002092	genus	X
943	0.002055	0.002055	genus	X
202746	0.002048	0.002048	genus	X
404	0.002037	0.002037	genus	X
933	0.002018	0.002018	genus	X
1129	0.002011	0.002011	genus	X
713	0.001962	0.001962	genus	X
1357	0.001947	0.001947	genus	X
1101	0.001788	0.001788	genus	X
214906	0.001721	0.001721	genus	X
1754	0.001680	0.001680	genus	X
74968	0.001646	0.001646	genus	X
1243	0.001516	0.001516	genus	X
1678	0.001457	0.001457	genus	X
46254	0.001427	0.001427	genus	X
1350	0.001219	0.001219	genus	X
1253	0.001108	0.001108	genus	X
