32008	0.055386	0.055386	genus	X
1386	0.052435	0.052435	genus	X
2093	0.047332	0.047332	genus	X
286	0.044416	0.044416	genus	X
1485	0.034267	0.034267	genus	X
1716	0.026750	0.026750	genus	X
816	0.026483	0.026483	genus	X
544	0.025904	0.025904	genus	X
32	0.021112	0.021112	genus	X
155977	0.019198	0.019198	genus	X
55080	0.016123	0.016123	genus	X
517	0.016050	0.016050	genus	X
780	0.016022	0.016022	genus	X
138	0.015818	0.015818	genus	X
178440	0.015665	0.015665	genus	X
2263	0.015166	0.015166	genus	X
407	0.014348	0.014348	genus	X
1073	0.014296	0.014296	genus	X
270	0.014240	0.014240	genus	X
29526	0.014146	0.014146	genus	X
357	0.014022	0.014022	genus	X
29487	0.013675	0.013675	genus	X
2019	0.013623	0.013623	genus	X
52972	0.013401	0.013401	genus	X
642	0.012992	0.012992	genus	X
1562	0.012773	0.012773	genus	X
872	0.012756	0.012756	genus	X
1227	0.012496	0.012496	genus	X
152053	0.012475	0.012475	genus	X
84565	0.012465	0.012465	genus	X
75	0.012330	0.012330	genus	X
40323	0.012267	0.012267	genus	X
2207	0.012174	0.012174	genus	X
832	0.012052	0.012052	genus	X
1730	0.012045	0.012045	genus	X
28231	0.011397	0.011397	genus	X
252306	0.011085	0.011085	genus	X
89583	0.011029	0.011029	genus	X
53357	0.010963	0.010963	genus	X
1350	0.010565	0.010565	genus	X
375928	0.010166	0.010166	genus	X
234	0.010159	0.010159	genus	X
191373	0.010149	0.010149	genus	X
404	0.009611	0.009611	genus	X
393029	0.009545	0.009545	genus	X
1129	0.009382	0.009382	genus	X
53246	0.009147	0.009147	genus	X
2370	0.008866	0.008866	genus	X
1754	0.008835	0.008835	genus	X
129957	0.008588	0.008588	genus	X
28236	0.008082	0.008082	genus	X
1678	0.008068	0.008068	genus	X
202746	0.007978	0.007978	genus	X
939	0.007711	0.007711	genus	X
482	0.007659	0.007659	genus	X
2422	0.007555	0.007555	genus	X
1301	0.007254	0.007254	genus	X
2420	0.007174	0.007174	genus	X
768	0.007143	0.007143	genus	X
56635	0.007122	0.007122	genus	X
2260	0.007084	0.007084	genus	X
262	0.007004	0.007004	genus	X
32207	0.006993	0.006993	genus	X
191291	0.006966	0.006966	genus	X
773	0.006726	0.006726	genus	X
724	0.006619	0.006619	genus	X
1578	0.006595	0.006595	genus	X
150022	0.006487	0.006487	genus	X
1357	0.006383	0.006383	genus	X
2335	0.006054	0.006054	genus	X
44013	0.004722	0.004722	genus	X
61434	0.004507	0.004507	genus	X
620	0.000981	0.000981	genus	X
561	0.000690	0.000690	genus	X
1643951	0.000253	0.000253	genus	X
