%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
6.749	108525	108525	314022424	1.44	1.648	0	no rank	unclassified
93.25	1499527	557	12837902	32.6	0.002211	1	no rank	root
92.79	1492115	16	12828350	32.3	0.002262	131567	no rank	  cellular organisms
92.79	1492097	487	12828350	32.3	0.002404	2	superkingdom	    Bacteria
52.3	841044	37	6631329	40.7	0.007802	1239	phylum	      Firmicutes
52.3	840986	94	6626010	40.7	0.01315	91061	class	        Bacilli
52.26	840423	45	6622691	40.5	0.02114	1385	order	          Bacillales
30.15	484831	16	4037962	37.1	0.0224	186817	family	            Bacillaceae
30.15	484784	0	4034676	37	0.9998	45667	genus	              Halobacillus
30.15	484784	0	4034676	37	0.9998	1570	species	                Halobacillus halophilus
30.15	484784	484784	4034676	37	0.9998	866895	no rank	                  Halobacillus halophilus DSM 2266
0.001617	26	1	2614	1.65	1.854e-05	1386	genus	              Bacillus
0.0007462	12	1	975	1.72	1.795e-05	86661	species group	                Bacillus cereus group
0.0003109	5	0	171	2	1.504e-05	1396	species	                  Bacillus cereus
0.0001866	3	3	54	2.72	5.641e-05	1217984	no rank	                    Bacillus cereus FRI-35
0.0001244	2	0	55	1.25	8.563e-05	1179100	no rank	                    Bacillus cereus biovar anthracis
0.0001244	2	2	55	1.25	8.563e-05	637380	no rank	                      Bacillus cereus biovar anthracis str. CI
0.0001244	2	2	128	1.7	0.0002465	1392	species	                  Bacillus anthracis
0.0001244	2	0	26	1.92	2.721e-05	155322	species	                  Bacillus toyonensis
0.0001244	2	2	26	1.92	2.721e-05	1415784	no rank	                    Bacillus toyonensis BCT-7112
6.219e-05	1	1	286	2	2.036e-05	1428	species	                  Bacillus thuringiensis
6.219e-05	1	0	24	1.08	5.397e-06	86662	species	                  Bacillus weihenstephanensis
6.219e-05	1	1	24	1.08	5.397e-06	315730	no rank	                    Bacillus weihenstephanensis KBAB4
0.0002487	4	0	567	1.5	1.56e-05	653685	species group	                Bacillus subtilis group
0.0001866	3	1	221	1.49	1.949e-05	1423	species	                  Bacillus subtilis
6.219e-05	1	1	96	1.76	0.0001865	936156	no rank	                    Bacillus subtilis BSn5
6.219e-05	1	0	43	1.47	8.496e-06	96241	subspecies	                    Bacillus subtilis subsp. spizizenii
6.219e-05	1	1	16	1.31	7.896e-06	1052585	no rank	                      Bacillus subtilis subsp. spizizenii TU-B-10
6.219e-05	1	0	224	1.66	1.666e-05	1390	species	                  Bacillus amyloliquefaciens
6.219e-05	1	0	49	1.61	1.855e-05	1054400	subspecies	                    Bacillus amyloliquefaciens subsp. plantarum
6.219e-05	1	1	15	1.67	4.361e-05	1225788	no rank	                      Bacillus amyloliquefaciens subsp. plantarum AS43.3
0.0001866	3	2	141	2.34	2.62e-05	1398	species	                Bacillus coagulans
6.219e-05	1	1	52	2.37	2.126e-05	345219	no rank	                  Bacillus coagulans 36D1
0.0001244	2	0	106	1.16	2.332e-05	1413	species	                Bacillus cellulosilyticus
0.0001244	2	2	106	1.16	2.332e-05	649639	no rank	                  Bacillus cellulosilyticus DSM 2522
6.219e-05	1	0	227	1.59	2.103e-05	1404	species	                Bacillus megaterium
6.219e-05	1	1	42	1.76	1.689e-05	545693	no rank	                  Bacillus megaterium QM B1551
6.219e-05	1	1	80	1.06	1.724e-05	666686	species	                Bacillus sp. 1NLA3E
6.219e-05	1	0	36	2	8.48e-06	79880	species	                Bacillus clausii
6.219e-05	1	1	36	2	8.48e-06	66692	no rank	                  Bacillus clausii KSM-K16
6.219e-05	1	0	56	1.07	1.345e-05	79885	species	                Bacillus pseudofirmus
6.219e-05	1	1	56	1.07	1.345e-05	398511	no rank	                  Bacillus pseudofirmus OF4
0.0001866	3	0	485	1.98	2.232e-05	129337	genus	              Geobacillus
6.219e-05	1	1	75	2.21	7.475e-05	1233873	species	                Geobacillus sp. GHH01
6.219e-05	1	0	67	1.99	2.025e-05	33940	species	                Geobacillus thermodenitrificans
6.219e-05	1	1	67	1.99	2.025e-05	420246	no rank	                  Geobacillus thermodenitrificans NG80-2
6.219e-05	1	0	2	1	3.292e-06	1462	species	                Geobacillus kaustophilus
6.219e-05	1	1	2	1	3.292e-06	235909	no rank	                  Geobacillus kaustophilus HTA426
6.219e-05	1	0	101	2.51	2.15e-05	400634	genus	              Lysinibacillus
6.219e-05	1	0	101	2.51	2.15e-05	1421	species	                Lysinibacillus sphaericus
6.219e-05	1	1	101	2.51	2.15e-05	444177	no rank	                  Lysinibacillus sphaericus C3-41
6.219e-05	1	0	155	1.37	6.311e-05	29331	genus	              Amphibacillus
6.219e-05	1	0	155	1.37	6.311e-05	1449	species	                Amphibacillus xylanus
6.219e-05	1	1	155	1.37	6.311e-05	698758	no rank	                  Amphibacillus xylanus NBRC 15112
22.11	355530	59	2570973	46	0.07738	90964	family	            Staphylococcaceae
22.11	355470	52312	2570706	45.9	0.0828	1279	genus	              Staphylococcus
18.52	297858	151699	2440835	37.9	0.8789	1282	species	                Staphylococcus epidermidis
9.007	144839	144839	425679	55.6	1.007	176280	no rank	                  Staphylococcus epidermidis ATCC 12228
0.08209	1320	1320	10739	6.54	0.027	176279	no rank	                  Staphylococcus epidermidis RP62A
0.2433	3912	169	4156	31.9	0.0005053	1280	species	                Staphylococcus aureus
0.2305	3706	2995	2746	47.2	0.0008854	46170	subspecies	                  Staphylococcus aureus subsp. aureus
0.0217	349	349	136	84.9	0.001584	681288	no rank	                    Staphylococcus aureus subsp. aureus ED98
0.00597	96	96	28	249	0.002219	93062	no rank	                    Staphylococcus aureus subsp. aureus COL
0.004851	78	0	295	4.53	0.00964	367830	no rank	                    Staphylococcus aureus subsp. aureus USA300
0.004851	78	78	295	4.53	0.00964	451515	no rank	                      Staphylococcus aureus subsp. aureus USA300_FPR3757
0.004167	67	59	176	4.51	0.003891	523796	no rank	                    Staphylococcus aureus subsp. aureus ST398
0.0004975	8	8	64	1.19	0.004281	1155084	no rank	                      Staphylococcus aureus subsp. aureus 71193
0.002363	38	38	33	20.3	0.005673	1406863	no rank	                    Staphylococcus aureus subsp. aureus Z172
0.00199	32	32	158	3.96	0.001269	1123523	no rank	                    Staphylococcus aureus subsp. aureus 11819-97
0.0004353	7	7	37	1.51	0.00122	282459	no rank	                    Staphylococcus aureus subsp. aureus MSSA476
0.0003731	6	0	152	1.65	0.001472	1196216	no rank	                    Staphylococcus aureus subsp. aureus ST72
0.0003731	6	6	152	1.65	0.001472	1193576	no rank	                      Staphylococcus aureus subsp. aureus CN1
0.0003731	6	6	79	1.42	0.003377	548473	no rank	                    Staphylococcus aureus subsp. aureus TCH60
0.0003731	6	6	69	1.51	0.0004142	1392476	no rank	                    Staphylococcus aureus subsp. aureus 6850
0.0003731	6	6	55	1	0.006591	1194085	no rank	                    Staphylococcus aureus subsp. aureus SA40
0.0001866	3	3	369	1.82	0.01324	546342	no rank	                    Staphylococcus aureus subsp. aureus str. JKD6008
0.0001866	3	3	7	3	0.00536	1201010	no rank	                    Staphylococcus aureus subsp. aureus SA957
0.0001244	2	2	64	1.47	0.0001708	869816	no rank	                    Staphylococcus aureus subsp. aureus JKD6159
0.0001244	2	2	59	1.2	0.001936	282458	no rank	                    Staphylococcus aureus subsp. aureus MRSA252
0.0001244	2	2	25	1.96	0.001466	585143	no rank	                    Staphylococcus aureus subsp. aureus 55/2053
0.0001244	2	2	30	1.43	0.0001474	985006	no rank	                    Staphylococcus aureus subsp. aureus LGA251
0.0001244	2	2	28	1.21	0.001144	663951	no rank	                    Staphylococcus aureus subsp. aureus TW20
0.0001244	2	2	1	2	0.001848	418127	no rank	                    Staphylococcus aureus subsp. aureus Mu3
6.219e-05	1	1	69	1.41	0.0002283	1074252	no rank	                    Staphylococcus aureus subsp. aureus HO 5096 0412
6.219e-05	1	1	6	1.33	0.003468	158879	no rank	                    Staphylococcus aureus subsp. aureus N315
0.00143	23	23	143	4.57	0.0003205	1323661	no rank	                  Staphylococcus aureus CA-347
0.0004975	8	8	102	2.02	0.0003516	273036	no rank	                  Staphylococcus aureus RF122
