%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
10.42	52077	52077	1622703	3.9	NA	0	no rank	unclassified
89.58	447923	32	14152783	2.03	0.0009371	1	no rank	root
89.58	447891	0	14144202	2.03	0.0009551	131567	no rank	  cellular organisms
89.58	447884	62	14144202	2.03	0.001201	2	superkingdom	    Bacteria
79.55	397732	10	12912378	1.96	0.002938	1783272	no rank	      Terrabacteria group
51.39	256937	1	10792545	1.55	0.005438	201174	phylum	        Actinobacteria
51.38	256920	181	10792545	1.55	0.005615	1760	class	          Actinobacteria
46.53	232631	72	10654379	1.42	0.01839	85007	order	            Corynebacteriales
46.44	232212	0	10652376	1.42	0.07084	1653	family	              Corynebacteriaceae
46.44	232212	4188	10652376	1.42	0.07084	1716	genus	                Corynebacterium
5.027	25135	25014	1189550	1.38	0.4471	43771	species	                  Corynebacterium urealyticum
0.0106	53	0	659	1.53	0.5868	504474	no rank	                    Corynebacterium urealyticum DSM 7109
0.0106	53	0	659	1.53	0.5868	1000016427	assembly	                      GCF_000069945.1 Corynebacterium urealyticum DSM 7109
0.0106	53	53	659	1.53	0.5868	1000016428	sequence	                        NC_010545.1 Corynebacterium urealyticum DSM 7109 complete genome
0.0106	53	0	430	1.7	0.0008626	1267754	no rank	                    Corynebacterium urealyticum DSM 7111
0.0106	53	0	430	1.7	0.0008626	1000016429	assembly	                      GCF_000338095.1 Corynebacterium urealyticum DSM 7111
0.0106	53	53	430	1.7	0.0008626	1000016430	sequence	                        NC_020230.1 Corynebacterium urealyticum DSM 7111, complete genome
0.003	15	0	88	1.27	0.06637	1000016435	assembly	                    GCF_900187235.1 Corynebacterium urealyticum strain=NCTC12011
0.003	15	15	88	1.27	0.06637	1000016436	sequence	                      NZ_LT906481.1 Corynebacterium urealyticum strain NCTC12011 genome assembly, chromosome: 1
5.012	25058	0	1177316	1.4	0.4868	258224	species	                  Corynebacterium resistens
5.012	25058	0	1177316	1.4	0.4868	662755	no rank	                    Corynebacterium resistens DSM 45100
5.012	25058	0	1177316	1.4	0.4868	1000019674	assembly	                      GCF_000177535.2 Corynebacterium resistens DSM 45100
