%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
1.506	15059	15059	113269357	3.17	NA	0	no rank	unclassified
98.49	984941	16344	14414523	14.6	0.0009545	1	no rank	root
75.92	759218	8929	14140887	10.5	0.0009549	131567	no rank	  cellular organisms
61.26	612580	11206	11567877	10.5	0.0009825	2	superkingdom	    Bacteria
33.39	333945	2682	6938828	9.91	0.001142	1224	phylum	      Proteobacteria
18.32	183196	811	3422388	10.6	0.001203	1236	class	        Gammaproteobacteria
11.23	112256	290	1828216	11.7	0.002642	72274	order	          Pseudomonadales
7.725	77251	0	1217264	12.6	0.002088	135621	family	            Pseudomonadaceae
7.725	77251	653	1212826	12.6	0.002137	286	genus	              Pseudomonas
2.789	27889	0	90277	44.5	0.001266	136845	species group	                Pseudomonas putida group
2.789	27888	27377	88716	44.8	0.001891	303	species	                  Pseudomonas putida
0.0125	125	0	127	40	0.0006312	1193499	no rank	                    Pseudomonas putida SJTE-1
0.0125	125	0	127	40	0.0006312	1000002108	assembly	                      GCF_000271965.2 Pseudomonas putida SJTE-1
0.0125	125	125	127	40	0.0006312	1000002109	sequence	                        NZ_CP015876.1 Pseudomonas putida SJTE-1, complete genome
0.0074	74	0	264	4.76	0.0005298	351746	no rank	                    Pseudomonas putida F1
0.0074	74	0	264	4.76	0.0005298	1000002093	assembly	                      GCF_000016865.1 Pseudomonas putida F1
0.0074	74	74	264	4.76	0.0005298	1000002094	sequence	                        NC_009512.1 Pseudomonas putida F1, complete genome
0.0064	64	0	199	5.23	0.0001142	160488	no rank	                    Pseudomonas putida KT2440
0.0064	64	0	199	5.23	0.0001142	1000002091	assembly	                      GCF_000007565.2 Pseudomonas putida KT2440
0.0064	64	64	199	5.23	0.0001142	1000002092	sequence	                        NC_002947.4 Pseudomonas putida KT2440 chromosome, complete genome
0.0056	56	0	172	3.52	0.0001699	1081940	no rank	                    Pseudomonas putida B6-2
0.0056	56	0	172	3.52	0.0001699	1000002103	assembly	                      GCF_000226035.2 Pseudomonas putida B6-2
0.0056	56	56	172	3.52	0.0001699	1000002104	sequence	                        NZ_CP015202.1 Pseudomonas putida B6-2 chromosome, complete genome
0.0044	44	0	112	5.53	3.654e-05	1211579	no rank	                    Pseudomonas putida NBRC 14164
0.0044	44	0	112	5.53	3.654e-05	1000002115	assembly	                      GCF_000412675.1 Pseudomonas putida NBRC 14164
0.0044	44	44	112	5.53	3.654e-05	1000002116	sequence	                        NC_021505.1 Pseudomonas putida NBRC 14164 DNA, complete genome
0.0032	32	0	112	5.29	0.0001982	1215087	no rank	                    Pseudomonas putida S12
0.0032	32	0	112	5.29	0.0001982	1000002117	assembly	                      GCF_000495455.2 Pseudomonas putida S12
0.0032	32	32	112	5.29	0.0002674	1000002118	sequence	                        NZ_CP009974.1 Pseudomonas putida S12, complete genome
0.0022	22	0	33	4.82	6.956e-06	1000002132	assembly	                    GCF_002025705.1 Pseudomonas putida strain=AA7
