%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
1.671	688224	688224	401495802	1.05	7393	0	no rank	unclassified
98.33	40510402	223661	447670429	7.51	0.01964	1	no rank	root
97.76	40276915	29484	446284985	7.46	0.02005	131567	no rank	  cellular organisms
97.45	40147353	182261	446175148	7.43	0.02933	2	superkingdom	    Bacteria
43.87	18072877	25527	233995720	7.49	0.03148	1224	phylum	      Proteobacteria
25.26	10407815	12160	128386764	7.6	0.03627	1236	class	        Gammaproteobacteria
9.287	3826296	29304	51284789	7.11	0.05207	91347	order	          Enterobacterales
6.086	2507229	232507	35551985	7.27	0.07061	543	family	            Enterobacteriaceae
2.601	1071776	108935	8216359	11.2	0.1232	570	genus	              Klebsiella
1.815	747724	747123	2824378	20.2	0.3716	571	species	                Klebsiella oxytoca
0.000449	185	185	225	16.1	0.686	1009976308	sequence	                  CP011597.1 Klebsiella oxytoca strain CAV1099, complete genome
0.0003714	153	153	691	1.1	0.001067	1009465758	sequence	                  AP014951.1 Klebsiella oxytoca DNA, complete genome, strain: JKo3
0.0001432	59	59	310	1.16	0.0009912	1013781633	sequence	                  CP011636.1 Klebsiella oxytoca strain CAV1374, complete genome
0.0001311	54	54	377	1.06	0.001297	1010345618	sequence	                  CP026285.1 Klebsiella oxytoca strain KONIH2 chromosome, complete genome
0.0001214	50	50	22	42.5	1	1010452922	sequence	                  CP011593.1 Klebsiella oxytoca strain CAV1099 plasmid pCAV1099-69, complete sequence
9.952e-05	41	41	304	1.11	0.0008789	1008000227	sequence	                  CP020358.1 Klebsiella oxytoca strain AR_0147, complete genome
4.126e-05	17	17	74	1.64	0.0006302	1010558963	sequence	                  CP018362.1 Klebsiella oxytoca strain CAV1752, complete genome
2.185e-05	9	9	12	7.75	0.0241	1010868032	sequence	                  CP011618.1 Klebsiella oxytoca strain CAV1335, complete genome
1.942e-05	8	8	39	1.21	0.0008041	1004914815	sequence	                  CP026275.1 Klebsiella oxytoca strain KONIH5 chromosome, complete genome
1.214e-05	5	5	16	1.38	0.2857	1009902261	sequence	                  EU623131.1 Klebsiella oxytoca culture-collection ATCC:49334 clone e10 16S-23S ribosomal RNA intergenic spacer, partial sequence; and tRNA-Glu gene, complete sequence
9.709e-06	4	4	139	1.13	0.05708	1003863129	sequence	                  AP014955.1 Klebsiella oxytoca plasmid pKO_JKo3_4 DNA, complete genome, strain: JKo3
4.855e-06	2	2	14	1	0.001098	1000691425	sequence	                  CP018361.1 Klebsiella oxytoca strain CAV1752 plasmid pCAV1752-278, complete sequence
4.855e-06	2	0	2	1	0.0005389	1333852	no rank	                  Klebsiella oxytoca KONIH1
2.427e-06	1	1	1	1	0.001199	1012589141	sequence	                    CP008790.1 Klebsiella oxytoca KONIH1 plasmid pKOX-86d, complete sequence
2.427e-06	1	1	1	1	0.001164	1006278010	sequence	                    CP008788.1 Klebsiella oxytoca KONIH1, complete genome
2.427e-06	1	1	40	1.2	0.001021	1012327084	sequence	                  CP018360.1 Klebsiella oxytoca strain CAV1752 plasmid pCAV1752-111, complete sequence
2.427e-06	1	1	18	1	0.0006241	1004904903	sequence	                  CP026270.1 Klebsiella oxytoca strain KONIH4 plasmid unnamed, complete sequence
2.427e-06	1	1	13	1	0.1444	1010306133	sequence	                  CP020359.1 Klebsiella oxytoca strain AR_0147 plasmid unitig_2, complete sequence
2.427e-06	1	1	12	1	0.4444	1006471068	sequence	                  LC049130.1 Klebsiella oxytoca gene for glucose-6-phosphate isomerase, partial cds, strain: NGB-FR108
2.427e-06	1	1	7	1	0.2593	1001993628	sequence	                  EU306598.1 Klebsiella oxytoca 16S-23S ribosomal RNA intergenic spacer, partial sequence
2.427e-06	1	1	5	1	0.02976	1005523428	sequence	                  KT767956.1 Klebsiella oxytoca strain J7 16S ribosomal RNA gene, partial sequence
2.427e-06	1	1	2	1	0.0002323	1000239632	sequence	                  AB715422.2 Klebsiella oxytoca plasmid pKOI-34 DNA, complete genome, strain: MS5279
2.427e-06	1	1	2	1	0.0003847	1012811612	sequence	                  KY913898.1 Klebsiella oxytoca strain pKOX3 plasmid P2-OXA, complete sequence
2.427e-06	1	1	1	1	0.01176	1009350971	sequence	                  CP011628.1 Klebsiella oxytoca strain CAV1374 plasmid pCAV1374-16, complete sequence
2.427e-06	1	1	1	1	0.01961	1008310900	sequence	                  KJ541681.1 Klebsiella oxytoca plasmid pACM1, complete sequence
2.427e-06	1	1	1	1	1.327e-05	1011339931	sequence	                  CP026269.1 Klebsiella oxytoca strain KONIH4 chromosome, complete genome
2.427e-06	1	1	1	1	0.25	1001816448	sequence	                  KF733662.1 Klebsiella oxytoca strain ChDC B268 16S ribosomal RNA gene, partial sequence
0.5052	208136	197	2157298	3.63	0.948	2026240	species	                Klebsiella quasivariicola
0.5027	207115	207115	2149441	3.63	0.9462	1001137980	sequence	                  CP022823.1 Klebsiella quasivariicola strain KPN1705 chromosome, complete genome
0.001335	550	550	2210	4.65	0.9701	1011661699	sequence	                  CP022824.1 Klebsiella quasivariicola strain KPN1705 plasmid pKPN1705-1, complete sequence
0.0005631	232	232	850	5	1	1004409535	sequence	                  CP022825.1 Klebsiella quasivariicola strain KPN1705 plasmid pKPN1705-2, complete sequence
0.0001019	42	42	96	8.51	1	1007753380	sequence	                  CP022826.1 Klebsiella quasivariicola strain KPN1705 plasmid pKPN1705-3, complete sequence
0.01507	6207	5511	127347	1.67	0.006676	573	species	                Klebsiella pneumoniae
0.0005995	247	9	1366	1.23	0.0005095	72407	subspecies	                  Klebsiella pneumoniae subsp. pneumoniae
0.0002597	107	107	418	1.21	0.0004724	1010704622	sequence	                    CP023134.1 Klebsiella pneumoniae subsp. pneumoniae strain KpvK54, complete genome
6.796e-05	28	0	70	1.34	0.0002418	1199150	no rank	                    Klebsiella pneumoniae subsp. pneumoniae KP5-1
6.554e-05	27	27	69	1.35	0.0002834	1010816004	sequence	                      CP008700.1 Klebsiella pneumoniae subsp. pneumoniae KP5-1, complete genome
2.427e-06	1	1	1	1	2.176e-05	1010265514	sequence	                      CP008701.1 Klebsiella pneumoniae subsp. pneumoniae KP5-1 plasmid pKp5-1, complete sequence
3.884e-05	16	16	57	1.4	0.009105	1001260823	sequence	                    CP012745.1 Klebsiella pneumoniae subsp. pneumoniae strain TGH13, complete genome
3.884e-05	16	16	17	2.53	0.03014	1013939828	sequence	                    KY882285.1 Klebsiella pneumoniae subsp. pneumoniae strain KP4898 plasmid pIncAC-KP4898 sequence
1.699e-05	7	0	63	1.9	0.0004443	272620	no rank	                    Klebsiella pneumoniae subsp. pneumoniae MGH 78578
9.709e-06	4	4	27	3	0.004952	1007107808	sequence	                      CP000650.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN5, complete sequence
7.282e-06	3	3	35	1.09	0.0002627	1006548842	sequence	                      CP000647.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome
1.456e-05	6	6	7	3.57	0.0001826	1009195818	sequence	                    CP023135.1 Klebsiella pneumoniae subsp. pneumoniae strain KpvK54 plasmid pKpvK54, complete sequence
1.214e-05	5	5	52	1	0.0003815	1006059252	sequence	                    CP014008.1 Klebsiella pneumoniae subsp. pneumoniae strain RJF293, complete genome
1.214e-05	5	0	24	1.12	0.0002664	1123862	no rank	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
1.214e-05	5	5	24	1.12	0.0002875	1007354563	sequence	                      CP003999.1 Klebsiella pneumoniae subsp. pneumoniae Kp13, complete genome
9.709e-06	4	0	55	1.45	0.06595	1094170	no rank	                    Klebsiella pneumoniae subsp. pneumoniae KPNIH10
9.709e-06	4	4	55	1.45	0.06824	1010099081	sequence	                      CP007727.1 Klebsiella pneumoniae subsp. pneumoniae KPNIH10, complete genome
9.709e-06	4	4	71	1	0.0005476	1010652319	sequence	                    CP009208.1 Klebsiella pneumoniae subsp. pneumoniae strain ATCC 43816 KPPR1, complete genome
